"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
3.04145531841403e-23,31,148,11.4382861381668,"Path:hsa05226 Gastric cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05226 "," CDK2  CSNK1A1  EGFR  ERBB2  AKT1  AKT2  FGFR2  MTOR  GRB2  GSK3B  MET  POLK  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAP2K1  MAP2K2  BAX  RAF1  RARB  CCND1  BCL2  RPS6KB1  SHH  BRAF  TERT  WNT3A  CCNE1"
5.07307534479203e-23,29,126,12.5686441641096,"Path:hsa04380 Osteoclast differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04380 "," CHUK  MAPK14  CSF1R  CTSK  AKT1  AKT2  GRB2  IKBKB  IL1B  ITGB3  JAK1  LCK  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PPARG  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  RELA  SYK  MAP3K7  BTK  TYK2  IKBKG"
5.92286340728273e-23,25,84,16.2525571087624,"Path:hsa04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04012 "," EGFR  ERBB2  AKT1  AKT2  MTOR  ABL1  GRB2  GSK3B  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  RAF1  RPS6KB1  SRC  BRAF"
9.61707544333181e-23,30,141,11.618849337328,"Path:hsa04140 Autophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04140 "," CAMKK2  CTSD  CTSL  DAPK1  DAPK3  AKT1  AKT2  ERN1  DAPK2  MTOR  IGF1R  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCD  PRKCQ  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  RAF1  BCL2  RPS6KB1  MAP3K7  EIF2AK3"
1.8589868911145e-22,31,157,10.7825882066795,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," NR1H3  CDK2  CDK4  CHUK  EGFR  AKT1  AKT2  GRB2  GSK3B  IKBKB  JAK1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PPARA  MAPK1  MAPK3  MAP2K1  MAP2K2  BAX  RAF1  CCND1  RELA  BRAF  STAT3  TYK2  CASP3  CASP9  IKBKG  EIF2AK3"
5.57519980972281e-22,23,72,17.4444112967383,"Path:hsa05218 Melanoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05218 "," CDK4  EGFR  AKT1  AKT2  FGFR1  IGF1R  MDM2  MET  POLK  PDGFRA  PDGFRB  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAP2K1  MAP2K2  BAX  RAF1  CCND1  BRAF"
7.33533940634531e-22,29,138,11.4757185846218,"Path:hsa05418 Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05418 "," CHUK  MAPK14  CTSL  AKT1  AKT2  GSTM1  HMOX1  HSP90AA1  HSP90AB1  IKBKB  IL1B  ITGA2B  ITGB3  KDR  MMP2  NFE2L2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK8  MAPK9  MAPK10  BCL2  RELA  SRC  MAP3K7  VEGFA  IKBKG"
7.80505173876097e-22,35,223,8.57085522865674,"Path:hsa05208 Chemical carcinogenesis-reactive oxygen species","http://www.genome.jp/kegg-bin/show_pathway?hsa05208 "," CHUK  MAPK14  EGFR  EPHX2  AKT1  AKT2  ABL1  GRB2  GSTM1  HMOX1  IKBKB  MET  NFE2L2  NOX4  ACP1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCD  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  PTPN1  RAF1  RELA  SRC  BRAF  VEGFA  IKBKG  AKR1C3"
1.21630004557897e-21,31,167,10.1369242422077,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," CDK4  CSNK1A1  EGFR  AKT1  AKT2  MTOR  GRB2  GSK3B  GSTM1  HMOX1  IGF1R  MET  NFE2L2  POLK  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  BAX  RAF1  CCND1  RPS6KB1  BRAF  TERT  WNT3A"
1.80067470523317e-21,21,58,19.772076372315,"Path:hsa05213 Endometrial cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05213 "," EGFR  ERBB2  AKT1  AKT2  GRB2  GSK3B  ILK  POLK  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAP2K1  MAP2K2  BAX  RAF1  CCND1  BRAF  CASP9"
2.08866808883298e-21,36,246,7.99150125152803,"Path:hsa05131 Shigellosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05131 "," CHUK  MAPK14  EGFR  AKT1  AKT2  FOXO1  MTOR  GSK3A  GSK3B  IKBKB  IL1B  ILK  ITGB1  MDM2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCD  PRKCE  PRKCQ  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  BAX  BCL2  RELA  ROCK1  RPS6KB1  SRC  MAP3K7  IKBKG  ROCK2"
2.65766763004847e-21,21,59,19.4369564338012,"Path:hsa04370 VEGF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04370 "," MAPK14  AKT1  AKT2  KDR  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  SPHK2  PTGS2  RAF1  SRC  VEGFA  CASP9  SPHK1"
2.8732225515874e-21,27,120,12.2869331742243,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," ADCY1  MAPK14  EP300  AKT1  AKT2  MTOR  GHSR  GRB2  GSK3B  IRS1  JAK2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  ADCY10  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  RAF1  STAT3"
3.02623319146497e-21,22,68,17.6674856099958,"Path:hsa04664 Fc epsilon RI signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04664 "," MAPK14  AKT1  AKT2  ALOX5AP  GRB2  LYN  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  RAF1  SYK  BTK"
1.25102751254478e-20,24,92,14.2457196222891,"Path:hsa05222 Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," CDK2  CDK4  CHUK  AKT1  AKT2  IKBKB  ITGA2B  ITGB1  NOS2  POLK  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PTGS2  BAX  RARB  CCND1  BCL2  RELA  CASP3  CASP9  IKBKG  CCNE1"
1.6269745298616e-20,25,104,13.1270653570773,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," CHUK  MAPK14  AKT1  AKT2  IKBKB  IL1B  IL2  IL6  MDM2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCD  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  PTGS2  RAF1  RELA  SRC  SYK  IKBKG"
3.52244073942175e-20,26,119,11.9312889833738,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," ADORA1  MAPK14  CTSD  AKT1  AKT2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCA  PRKCE  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  SPHK2  BAX  RAF1  BCL2  RELA  ROCK1  SPHK1  ROCK2"
4.27384618578894e-20,41,362,6.18495101464945,"Path:hsa04080 Neuroactive ligand-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04080 "," CHRM1  CHRM2  CNR1  CNR2  ADORA1  ADORA2A  DRD1  DRD2  DRD3  AGTR1  F2  F2R  F2RL1  GABRA1  GABRA2  GABRA5  GABRB3  GHSR  GLRA1  MCHR1  GRIK1  NR3C1  GRM5  HTR1A  OXTR  P2RX3  P2RX7  AVPR1A  AVPR2  PTGDR  PTGER1  PTGER2  PTGER3  PTGER4  PTGFR  TACR1  TSPO  THRA  THRB  TRPV1  CCKAR"
4.79968654202769e-20,31,189,8.95696480660681,"Path:hsa04613 Neutrophil extracellular trap formation","http://www.genome.jp/kegg-bin/show_pathway?hsa04613 "," HDAC6  HDAC5  MAPK14  AKT1  AKT2  MTOR  HDAC1  HDAC2  ITGA2B  ITGB3  HDAC7  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  HDAC8  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  RELA  SRC  SYK  MAP3K7  HDAC11  HDAC10  HDAC3  HDAC9"
1.05885592571279e-19,27,137,10.7622772328972,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," AKT1  AKT2  FOXO1  MTOR  GRB2  GSK3B  GYS1  ACACB  IKBKB  INSR  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  PTPN1  PTPRF  RAF1  RPS6KB1  BRAF"
1.27176364268528e-19,24,101,12.9762990618871,"Path:hsa05142 Chagas disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05142 "," ADCY1  CHUK  MAPK14  ACE  AKT1  AKT2  IKBKB  IL1B  IL2  IL6  NOS2  SERPINE1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  TLR9  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  RELA  IKBKG"
2.86976122942333e-19,28,156,9.80154213328438,"Path:hsa04218 Cellular senescence","http://www.genome.jp/kegg-bin/show_pathway?hsa04218 "," CDK2  CDK4  CHEK1  CHEK2  MAPK14  AKT1  AKT2  FOXO1  MTOR  IL6  MDM2  SERPINE1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  CCND1  RELA  CCNA2  CCNB1  CCNE1  CCNB2  CDK1"
2.95429393692333e-19,32,217,8.05287990937387,"Path:hsa04810 Regulation of actin cytoskeleton","http://www.genome.jp/kegg-bin/show_pathway?hsa04810 "," CHRM1  CHRM2  EGFR  F2  F2R  FGFR1  FGFR3  FGFR2  INSRR  ITGA2B  ITGA4  ITGB1  ITGB3  LIMK1  MYLK  PDGFRA  PDGFRB  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  ROCK1  SLC9A1  SRC  BRAF  PIP4K2C  ROCK2"
8.03836731441603e-19,28,162,9.43852205427384,"Path:hsa04630 JAK-STAT signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04630 "," EGFR  EP300  AKT1  AKT2  MTOR  GRB2  IL2  IL6  JAK1  JAK2  JAK3  MCL1  MPL  PDGFRA  PDGFRB  PIK3CA  PIK3CB  PIM1  PIK3CD  PIK3R1  PTPN2  PTPN6  RAF1  CCND1  BCL2  STAT3  STAT6  TYK2"
8.57055505872581e-19,17,41,22.6425868793294,"Path:hsa05219 Bladder cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05219 "," DAPK1  DAPK3  EGFR  ERBB2  FGFR3  DAPK2  MDM2  MMP2  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  CCND1  SRC  BRAF  VEGFA"
9.80127246014468e-19,23,98,12.8163021771955,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," ADCY1  MAPK14  F2RL1  ALOX12  IL1B  NTRK1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  PRKCD  PRKCE  PRKCQ  MAPK8  MAPK9  MAPK10  PTGER2  PTGER4  SRC  TRPV1  TRPA1"
9.80127246014468e-19,23,98,12.8163021771955,"Path:hsa05231 Choline metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05231 "," LYPLA1  EGFR  AKT1  AKT2  MTOR  GRB2  PDGFRA  PDGFRB  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  RAF1  RPS6KB1"
1.55303074792753e-18,24,112,11.7018411183089,"Path:hsa04668 TNF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04668 "," CHUK  MAPK14  AKT1  AKT2  IKBKB  IL1B  IL6  MMP3  MMP14  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  PTGS2  RELA  MAP3K7  CASP3  IKBKG"
1.55303074792753e-18,26,138,10.2885752827643,"Path:hsa04915 Estrogen signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04915 "," ADCY1  CTSD  EGFR  AKT1  AKT2  ESR1  ESR2  GPER1  GRB2  HSP90AA1  HSP90AB1  MMP2  PGR  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCD  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  RARA  BCL2  SRC"
1.55303074792753e-18,24,112,11.7018411183089,"Path:hsa05145 Toxoplasmosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05145 "," CHUK  CCR5  MAPK14  AKT1  AKT2  IKBKB  ITGB1  JAK1  JAK2  NOS2  PIK3CG  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  BCL2  RELA  STAT3  MAP3K7  TYK2  CASP3  CASP9  IKBKG"
3.11608311757457e-18,23,103,12.1941515860695,"Path:hsa04620 Toll-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04620 "," CHUK  MAPK14  CTSK  AKT1  AKT2  IKBKB  IL1B  IL6  PIK3CA  PIK3CB  PIK3CD  PIK3R1  TLR9  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  RELA  MAP3K7  IKBKG"
3.57716372964646e-18,21,81,14.1577830814108,"Path:hsa04662 B cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04662 "," CHUK  AKT1  AKT2  GRB2  GSK3B  IKBKB  LYN  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAP2K1  MAP2K2  PTPN6  RAF1  RELA  SYK  BTK  IKBKG"
3.57716372964646e-18,25,129,10.583060442915,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," ADCY1  MAPK14  EGFR  AKT1  AKT2  GRB2  MMP2  MMP13  NOS2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCA  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  RAF1  RELA  SRC  VEGFA"
1.11395953596131e-17,28,179,8.54212610498527,"Path:hsa05152 Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05152 "," MAPK14  CTSD  CTSS  EP300  AKT1  AKT2  IL1B  IL6  JAK1  JAK2  NOS2  TLR9  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  SPHK2  BAX  RAF1  BCL2  RELA  SRC  SYK  VDR  CASP3  CASP9  SPHK1"
1.30978359268461e-17,81,1538,2.87600516431779,"Path:hsa01100 Metabolic pathways","http://www.genome.jp/kegg-bin/show_pathway?hsa01100 "," ADCY1  PDE10A  MGLL  CYP2C19  CYP17A1  CYP19A1  CYP24A1  CYP27A1  CYP51A1  DHCR7  DUT  EPHX2  ALDH2  AKR1B1  CA14  ALOX12  ALOX15  ALPL  G6PD  AMPD2  AMPD3  GCLM  HPGDS  GLO1  ANPEP  GSTM1  GYS1  HMGCR  HMOX1  ACACB  HSD11B1  HSD11B2  HSD17B1  IMPDH1  IMPDH2  STS  MAOA  MGAT3  ATP12A  NOS2  LAP3  PDE4B  PDE4D  HSD17B7  ACP1  PIK3C2A  PIK3C2G  PIK3CA  PIK3CB  PIK3CD  PIK3CG  PLA2G1B  PLA2G2A  PLA2G5  PLCG1  ADCY10  SPHK2  AKR1B10  PTGS1  PTGS2  GBA2  SCD  SQLE  SRD5A1  SRD5A2  TBXAS1  TYR  UGCG  UGT2B7  CA1  CA2  CA4  CA6  CA7  CA9  PLA2G7  PIP4K2C  AKR1C3  PDE5A  SPHK1  PTGES"
1.65278403997006e-17,32,249,7.01797164792823,"Path:hsa05132 Salmonella infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05132 "," CHUK  MAPK14  AKT1  AKT2  HSP90AA1  HSP90AB1  IKBKB  IL1B  IL6  PIK3C2A  PIK3C2G  PIK3CA  PIK3CB  PIK3CD  PIK3CG  TLR9  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  BAX  RAF1  BCL2  RELA  MAP3K7  TUBB1  CASP3  IKBKG  ROCK2"
1.74291211080665e-17,24,124,10.5694048810532,"Path:hsa04611 Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?hsa04611 "," ADCY1  MAPK14  AKT1  AKT2  F2  F2R  ITGA2B  ITGB1  ITGB3  LYN  MYLK  PIK3CA  PIK3CB  PIK3CD  PIK3CG  PIK3R1  MAPK1  MAPK3  PTGS1  ROCK1  SRC  SYK  TBXAS1  BTK"
1.74291211080665e-17,31,232,7.29683770883055,"Path:hsa05171 Coronavirus disease-COVID-19","http://www.genome.jp/kegg-bin/show_pathway?hsa05171 "," CHUK  MAPK14  ACE  AGTR1  EGFR  F2  IKBKB  IL1B  IL2  IL6  JAK1  MMP3  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  ACE2  RELA  STAT3  SYK  ADAM17  MAP3K7  TYK2  IKBKG"
2.4151344617484e-16,16,46,18.9942928297188,"Path:hsa04930 Type II diabetes mellitus","http://www.genome.jp/kegg-bin/show_pathway?hsa04930 "," MTOR  IKBKB  INSR  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCD  PRKCE  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  SLC2A2"
3.10575032149549e-16,28,203,7.53221957040573,"Path:hsa05415 Diabetic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05415 "," CMA1  PARP1  MAPK14  CTSD  ACE  AGTR1  AKT1  AKT2  MTOR  G6PD  GSK3B  GYS1  INSR  IRS1  MMP2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PPARA  PRKCA  PRKCD  MAPK8  MAPK9  MAPK10  RELA  REN  CD36"
3.16901265954997e-16,25,155,8.80783740087767,"Path:hsa04150 mTOR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04150 "," CHUK  AKT1  AKT2  MTOR  GRB2  GSK3B  IGF1R  IKBKB  INSR  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  RPS6KA3  RPS6KB1  SGK1  BRAF  WNT3A"
3.16901265954997e-16,25,155,8.80783740087767,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," NR1H3  MAPK14  AKT1  AKT2  ERN1  GSK3A  GSK3B  IKBKB  IL1B  IL6  INSR  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PPARA  PPARG  MAPK8  MAPK9  MAPK10  BAX  RELA  CASP3  EIF2AK3"
3.37281359595259e-16,26,171,8.30306075451158,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," CDK4  CHUK  EP300  AKT1  AKT2  IKBKB  IL1B  IL6  JAK1  JAK2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  BAX  RAF1  RELA  TYK2  CASP3  CASP9  IKBKG"
3.59430256887961e-16,24,141,9.29507946986239,"Path:hsa04936 Alcoholic liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04936 "," CAMKK2  CHUK  MAPK14  AKT1  AKT2  FABP1  ALDH2  FOXO1  GSK3B  ACACB  IKBKB  IL1B  IL6  NOX4  PPARA  MAPK8  MAPK9  MAPK10  CCND1  RELA  SCD  MAP3K7  CASP3  IKBKG"
4.97235449608666e-16,24,143,9.16507835839578,"Path:hsa04550 Signaling pathways regulating pluripotency of stem cells","http://www.genome.jp/kegg-bin/show_pathway?hsa04550 "," MAPK14  AKT1  AKT2  ESRRB  FGFR1  FGFR3  FGFR2  GRB2  GSK3B  IGF1R  JAK1  JAK2  JAK3  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  STAT3  WNT3A"
1.10776505772159e-15,20,93,11.7437832011702,"Path:hsa04657 IL-17 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04657 "," CHUK  MAPK14  GSK3B  HSP90AA1  HSP90AB1  IKBKB  IL1B  IL6  MMP3  MMP13  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  PTGS2  RELA  MAP3K7  CASP3  IKBKG"
1.10820013369309e-15,18,70,14.0422093419707,"Path:hsa05120 Epithelial cell signaling in Helicobacter pylori infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05120 "," CHUK  MAPK14  CSK  EGFR  IKBKB  CXCR1  CXCR2  LYN  MET  PLCG1  MAPK8  MAPK9  MAPK10  RELA  SRC  ADAM17  CASP3  IKBKG"
1.44470439886539e-15,18,71,13.8444317456049,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," CSNK2A1  CSNK2A2  EGFR  EP300  ERBB2  FGFR1  IGF1R  INSR  MET  ACP1  MAPK1  MAPK3  PTPN1  PTPN6  PTPRF  SRC  MAP3K7  YES1"
1.5310763483846e-15,22,121,9.9288348882621,"Path:hsa04152 AMPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04152 "," CAMKK2  AKT1  AKT2  FOXO1  MTOR  GYS1  HMGCR  ACACB  IGF1R  INSR  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PPARG  CCND1  RPS6KB1  SCD  MAP3K7  CCNA2  CD36"
2.3881362938621e-15,23,138,9.10143198090692,"Path:hsa04371 Apelin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04371 "," HDAC5  ADCY1  AGTR1  AKT1  AKT2  MTOR  MYLK  NOS2  SERPINE1  PIK3CG  PRKCE  ADCY10  MAPK1  MAPK3  MAP2K1  MAP2K2  SPHK2  RAF1  CCND1  RPS6KB1  SLC9A1  SPHK1  HDAC4"
2.51835449150288e-15,20,97,11.2595034815343,"Path:hsa04666 Fc gamma R-mediated phagocytosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04666 "," AKT1  AKT2  LIMK1  LYN  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  PRKCD  PRKCE  MAPK1  MAPK3  MAP2K1  SPHK2  RAF1  RPS6KB1  SYK  SPHK1"
3.17401030838103e-15,40,476,4.58895730129761,"Path:hsa05022 Pathways of neurodegeneration-multiple diseases","http://www.genome.jp/kegg-bin/show_pathway?hsa05022 "," CDK5  SIGMAR1  CHRM1  LRRK2  MAPK14  CSNK1A1  CSNK2A1  CSNK2A2  ERN1  MTOR  GRM5  GSK3B  APP  IL1B  IL6  NOS2  NOX4  PLCG1  PRKCA  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  PSEN1  PSEN2  PTGS2  BAX  RAF1  BCL2  RELA  BRAF  TUBB1  CASP3  CASP9  CDK5R1  WNT3A  EIF2AK3"
4.60993819688525e-15,14,37,20.66271044314,"Path:hsa04960 Aldosterone-regulated sodium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04960 "," HSD11B2  INSR  IRS1  KCNJ1  NR3C2  ATP1A1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCA  MAPK1  MAPK3  SGK1"
1.15761658963406e-14,17,68,13.6521479713604,"Path:hsa05211 Renal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05211 "," EP300  AKT1  AKT2  GRB2  MET  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  BRAF  VEGFA  VHL"
1.24292606255596e-14,19,92,11.2778613676455,"Path:hsa04658 Th1 and Th2 cell differentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04658 "," CHUK  MAPK14  IKBKB  IL2  JAK1  JAK2  JAK3  LCK  PLCG1  PRKCQ  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  RELA  STAT6  TYK2  IKBKG"
1.48152877089938e-14,17,69,13.4542907543841,"Path:hsa04920 Adipocytokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04920 "," CAMKK2  CHUK  AKT1  AKT2  MTOR  ACACB  IKBKB  IRS1  JAK2  PPARA  PRKCQ  MAPK8  MAPK9  MAPK10  RELA  STAT3  IKBKG"
4.08618376283732e-14,21,126,9.10143198090692,"Path:hsa04110 Cell cycle","http://www.genome.jp/kegg-bin/show_pathway?hsa04110 "," CDK4  CHEK1  CHEK2  EP300  ABL1  GSK3B  HDAC1  HDAC2  MDM2  PLK1  PRKDC  CCND1  WEE1  CCNA2  CCNB1  CCNE1  CCNH  CCNB2  CDK1  CDC25A  CDC25B"
8.42914976682376e-14,25,197,6.93002435094436,"Path:hsa05130 Pathogenic Escherichia coli infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05130 "," CHUK  MAPK14  F2  F2R  ABL1  IKBKB  IL1B  IL6  ITGB1  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  PTPN6  BAX  RELA  ROCK1  SRC  MAP3K7  TUBB1  CASP3  CASP9  IKBKG  ROCK2"
1.02501461936389e-13,24,181,7.24091826105302,"Path:hsa04360 Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?hsa04360 "," CDK5  EPHA3  EPHA4  EPHB2  EPHB4  ABL1  GSK3B  ILK  ITGB1  LIMK1  MET  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  MAPK1  MAPK3  RAF1  ROCK1  SHH  SRC  ROCK2"
2.03826543529245e-13,11,23,26.1171526408633,"Path:hsa04614 Renin-angiotensin system","http://www.genome.jp/kegg-bin/show_pathway?hsa04614 "," CMA1  ACE  AGTR1  ANPEP  LNPEP  MME  CTSA  PRCP  PREP  ACE2  REN"
2.06305579856506e-13,18,93,10.5694048810532,"Path:hsa04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04912 "," ADCY1  MAPK14  EGFR  PTK2B  GRB2  MMP2  MMP14  PRKCA  PRKCD  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  MAP2K1  MAP2K2  RAF1  SRC"
2.61369484677834e-13,15,58,14.1229116945107,"Path:hsa04923 Regulation of lipolysis in adipocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04923 "," ADCY1  MGLL  ADORA1  AKT1  AKT2  FABP4  INSR  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PTGER3  PTGS1  PTGS2"
