"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.87074126296991e-11,43,676,3.4736234483343,"GO:0030424 axon "," http://amigo.geneontology.org/amigo/term/GO:0030424"," INSRR  PSEN1  GSK3B  GSK3A  IGF1R  PSEN2  RET  INSR  CDK5R1  LRRK2  NTRK1  HSP90AA1  AURKA  HDAC6  HSP90AB1  ABL1  P2RX3  SLC1A2  ITGA4  EPHA4  CNR1  PTK2B  ADORA2A  EPHB2  ADAM10  MAP3K12  APP  ADCY10  SIGMAR1  CYP17A1  DRD2  GABRA2  DYRK1A  ATP1A1  ADORA1  GPER1  CDK5  CHRM1  CHRM2  BACE1  MME  SRC  MAPK8"
3.75217189445885e-11,31,368,4.60018029469752,"GO:0031253 cell projection membrane "," http://amigo.geneontology.org/amigo/term/GO:0031253"," GABRA1  GABRA2  GABRA5  ABCG2  PLCG1  ACE2  EGFR  DRD2  ITGB1  ADAM17  CA4  DRD1  ITGB3  FGR  NPC1L1  HSP90AA1  HSP90AB1  AKT2  CA9  SLC1A2  ADORA2A  MCHR1  CD36  ACE  ADORA1  TRPV1  SRC  DPP4  SLC5A1  GPER1  INSR"
3.80020508202353e-11,46,770,3.26233146328612,"GO:0048471 perinuclear region of cytoplasm "," http://amigo.geneontology.org/amigo/term/GO:0048471"," PSEN1  HSP90AA1  HSP90AB1  PDE4D  PSEN2  PDE4B  TYR  ACHE  AURKA  HDAC6  ABL1  SLC5A1  HMOX1  TNKS2  PTK2B  AVPR2  MAP2K2  ADAM10  APP  ADCY10  ITGB1  GPER1  CA4  CDK5R1  SRC  LYN  NOS2  BTK  TNK2  NOX4  SLC9A1  RPS6KB1  LNPEP  RARA  PPARG  ERBB2  SRD5A1  PIK3R1  EGFR  PTGES  PRKCD  PRKCE  EIF2AK3  PLA2G2A  PIK3CA  PRKCA"
4.53337613534906e-11,89,2262,2.14861391591702,"GO:0005783 endoplasmic reticulum "," http://amigo.geneontology.org/amigo/term/GO:0005783"," SOAT1  PSEN1  SCD  TSPO  SQLE  HMGCR  HSD11B1  HSD17B7  ALOX5AP  CYP19A1  SIGMAR1  SOAT2  DHCR7  ERN1  LRRK2  EIF2AK3  CYP51A1  TBXAS1  FGFR3  PTGS2  BAX  HMOX1  LYPLA1  FLT3  MAP2K2  KDR  ADAM10  APP  PSEN2  PRKCA  PRKCD  SHH  GPER1  CA4  MAP2K1  PRKCE  BCL2  PTPN2  PLA2G2A  CNR2  PTPN1  SREBF2  SPHK2  GBA2  NOX4  FKBP1A  SLC9A1  PTGS1  ABL1  F9  DMPK  P2RX3  BCHE  EPHA4  SGK1  SRD5A1  PIK3R1  EGFR  CYP17A1  NR3C2  ADORA1  CYP2C19  PIP4K2C  UGT2B7  CES2  HSD11B2  F2  DRD1  BACE1  MTOR  TLR9  SRD5A2  TYRO3  ATP1A1  VHL  CTSA  MGLL  MAPK1  MAPK3  FAAH  AVPR2  ACE2  PDGFRA  IL6  PTGES  ADAM17  WNT3A  ADAMTS5  CDK1"
7.18646609156044e-11,66,1435,2.51161467905167,"GO:0045202 synapse "," http://amigo.geneontology.org/amigo/term/GO:0045202"," GSK3B  ITGB3  GABRA1  PSEN1  SLC6A2  DNM1  EPHA4  PTK2B  ADAM10  PSEN2  GLRA1  DRD2  GABRA2  ADORA1  GABRB3  CHRM1  GRM5  GRIK1  CHRM2  GABRA5  ACHE  SLC1A2  APP  SIGMAR1  ITGB1  WNT3A  HDAC4  P2RX7  JAK2  ABL1  MAPK1  GSK3A  MAPK8  RPS6KB1  SLC6A4  P2RX3  MAPK14  CNR1  GHSR  NR4A1  ADORA2A  EPHB2  AKT1  DRD3  ATP1A1  ABHD6  FABP5  ADCY1  GPER1  CDK5  RELA  SPHK1  CDK5R1  RPS6KA3  HTR1A  F2R  PDE4B  DRD1  BACE1  LRRK2  MME  TRPV1  SRC  LYN  PLCG1  FGFR2"
7.29211814520994e-11,134,4154,1.76156748017553,"GO:0031090 organelle membrane "," http://amigo.geneontology.org/amigo/term/GO:0031090"," SPHK2  LNPEP  GNPAT  MAP2K2  ANPEP  IMPDH2  DPP4  MTOR  NOS2  SOAT1  PSEN1  BAX  P2RX7  SCD  P2RX3  HMGCR  HSD11B1  COQ8B  HSD17B7  MCL1  PSEN2  SOAT2  BCL2  DHCR7  ERN1  LRRK2  EPHA3  TBXAS1  PTGS2  HMOX1  DMPK  MPL  CTSD  LYPLA1  NR4A1  ALOX5AP  CDK4  ERBB2  EGFR  UGCG  DRD2  GABRA2  GPER1  RET  CA4  TNKS  SPHK1  DRD1  PTPN1  SRC  SREBF2  FGR  CYP51A1  NPC1L1  GABRA1  TNK2  ROCK1  GBA2  TYR  PGR  NOX4  FKBP1A  SLC9A1  PTGS1  HSP90AB1  ABL1  TSPO  SQLE  TNKS2  RPS6KB1  SLC6A4  CCND1  EPHA4  FAAH  CNR1  SGK1  ABCG2  MGAT3  MCHR1  CYP27A1  ADAM10  CYP19A1  SRD5A1  PIK3R1  SIGMAR1  CYP17A1  NR3C2  PRKCA  ALPL  ABHD6  SHH  CYP2C19  GABRB3  UGT2B7  EIF2AK3  GRB2  BACE1  PLA2G2A  MAOA  NTRK1  TLR9  LYN  SRD5A2  ATP1A1  TYRO3  ITGA2B  CYP24A1  SLC2A3  CTSA  MGLL  ACACB  FLT3  AVPR2  ACE2  RAF1  PDGFRA  CD36  MAP3K7  MDM2  PRCP  APP  PTGES  ITGB1  ADAM17  WNT3A  CXCR1  FABP5  CDK1  INSR  HSD11B2  CXCR2  CHRM2  MME  ITGB3"
1.17415630894284e-10,15,76,10.7780115563371,"GO:0099056 integral component of presynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0099056"," DRD2  SLC1A2  PSEN1  SLC6A4  P2RX3  EPHA4  CNR1  ADORA2A  EPHB2  PSEN2  ADORA1  CHRM1  CHRM2  DRD1  GABRA5"
1.52038752725667e-10,29,343,4.61705295824433,"GO:0098978 glutamatergic synapse "," http://amigo.geneontology.org/amigo/term/GO:0098978"," GSK3B  ITGB3  DRD2  WNT3A  JAK2  DNM1  SLC1A2  MAPK14  EPHA4  CNR1  PTK2B  GHSR  ADORA2A  EPHB2  ADAM10  ITGB1  DRD3  ABHD6  ADCY1  CDK5  CHRM1  GRM5  RELA  CHRM2  DRD1  LRRK2  SRC  LYN  PLCG1"
1.93327417547097e-10,13,54,13.14651286131,"GO:0000307 cyclin-dependent protein kinase holoenzyme complex "," http://amigo.geneontology.org/amigo/term/GO:0000307"," CCNE1  CCND1  CDK2  CCNT1  CCNB1  CCNA2  CCNB2  CCNH  CDK4  CDK9  CDK1  CDK5  CDK5R1"
4.13055664288619e-10,15,83,9.86902262989907,"GO:0098889 intrinsic component of presynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0098889"," DRD2  SLC1A2  PSEN1  SLC6A4  P2RX3  EPHA4  CNR1  ADORA2A  EPHB2  PSEN2  ADORA1  CHRM1  CHRM2  DRD1  GABRA5"
4.29466616347896e-10,49,926,2.88965551013675,"GO:0070161 anchoring junction "," http://amigo.geneontology.org/amigo/term/GO:0070161"," LAP3  SLC9A1  FLT1  PDGFRB  ITGA4  ADAM10  EGFR  ITGB1  MMP14  JAK1  ILK  YES1  MME  DPP4  ITGB3  PTK2B  MAP4K4  JAK2  VEGFA  PLCG1  MAP2K2  ADAM17  ITGA2B  TNK2  NOX4  P2RX7  MAPK1  MAPK3  CSK  LIMK1  SLC6A4  CCND1  PTPN6  EPHA4  PIK3CA  CDK4  APP  AKT1  PIK3R1  KIT  SLC2A2  PRKCD  GRB2  OXTR  SRC  LYN  CDC42BPA  FGFR3  MAP2K1"
8.50106299900081e-10,32,446,3.91810524738594,"GO:0031252 cell leading edge "," http://amigo.geneontology.org/amigo/term/GO:0031252"," GABRA1  MYLK  GABRA2  GABRA5  HDAC6  PTK6  PTK2B  PLCG1  EGFR  ITGB1  ADAM17  DPP4  ITGB3  FGR  ROCK1  ABL1  AKT2  LIMK1  SLC1A2  PIK3CA  ADORA2A  APP  CDC42BPA  ADORA1  CDK5  ILK  TRPV1  SRC  GPER1  INSR  AKT1  SLC9A1"
1.42196504572178e-09,22,217,5.53635493769453,"GO:0098562 cytoplasmic side of membrane "," http://amigo.geneontology.org/amigo/term/GO:0098562"," FGR  TNK2  PTK6  PTK2B  BLK  SYK  YES1  LCK  SRC  LYN  MAP2K2  ACP1  G6PD  ALOX15  LRRK2  PTPN1  KIT  CNR2  FKBP1A  IKBKB  CHUK  AKT1"
1.59916270115033e-09,32,458,3.81544746797845,"GO:0045177 apical part of cell "," http://amigo.geneontology.org/amigo/term/GO:0045177"," PSEN1  CA2  SLC10A2  PSEN2  ATP12A  SLC5A1  ACE2  REN  ADAM17  ATP1A1  CA4  DPP4  TLR9  NPC1L1  HSP90AA1  SLC9A1  HSP90AB1  PDE4D  PDGFRB  ABCG2  CTSL  CD36  SLC5A2  ERBB2  APP  ADCY10  CTSK  DRD3  SLC2A2  FABP1  OXTR  ITGB3"
5.00688600032319e-09,18,151,6.50963346978773,"GO:0042734 presynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0042734"," SLC6A2  DRD2  SLC1A2  PSEN1  DNM1  SLC6A4  P2RX3  EPHA4  CNR1  ADORA2A  EPHB2  PSEN2  ADORA1  CHRM1  CHRM2  DRD1  GABRA5  GPER1"
6.49204229501355e-09,72,1830,2.1485347627059,"GO:0005739 mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:0005739"," HSP90AB1  PRKCA  MAOA  PSEN1  BAX  PITRM1  GNPAT  COQ8B  RAF1  CCNB1  CYP27A1  MCL1  PSEN2  PDK1  ABHD6  BCL2  LRRK2  AKR1B10  ACACB  HSP90AA1  TSPO  DMPK  RPS6KB1  ESR2  PARP1  TERT  FEN1  CDK1  SRC  FGR  CYP24A1  MAPK9  SPHK2  PGR  GSK3B  NOX4  MMP2  SLC9A1  ABL1  MAPK1  GSK3A  MAPK8  MAPK10  ALDH2  MAPK14  NR3C1  EPHA4  CNR1  SGK1  ABCG2  NR4A1  DUT  CASP9  AKT1  ADCY10  BRAF  ALPL  PRKCD  GPER1  PRKCE  ERN1  PLA2G2A  PTPN1  TRPV1  MTOR  LYN  FOXO1  VHL  HMOX1  MAPK3  MAP2K2  MAP2K1"
6.67164216736651e-09,139,4673,1.6243514384927,"GO:0005576 extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0005576"," FGR  LAP3  ITGA2B  PIK3C2A  SLC2A3  CTSA  HSP90AA1  AKR1B1  BAX  MMP2  SLC9A1  CMA1  PTGS1  HSP90AB1  SLC5A1  TSPO  TUBB1  F9  CSK  CA2  FCER2  TYK2  DNM1  ALOX12  ALDH2  PTPN6  BCHE  ITGA4  CTSD  TTR  EPHX2  LYPLA1  FABP3  GLO1  DUT  SHBG  ACE2  CA6  CA1  CTSL  CD36  PRCP  MMP7  ADAM10  NAAA  SLC5A2  APP  PTPRF  ACP1  CDC42BPA  CHEK1  ITGB1  PRKCA  ACE  G6PD  EIF4A1  ALPL  CTSS  ATP1A1  FABP1  PRKCD  FABP5  ADCY1  ANPEP  PIP4K2C  CA4  AXL  CDK1  FABP4  ALK  INSR  YES1  RNPEP  DPP7  GRB2  IMPDH2  F2  LCK  PLA2G2A  LRRK2  AKR1C3  EPHB4  MME  SRC  DPP4  LYN  ITGB3  SERPINE1  VEGFA  IL1B  IL6  CELA1  CTSK  REN  WNT3A  SHH  BMP1  ACHE  F3  MMP8  PTGFR  GSTM1  PLA2G7  MERTK  KIT  ADAMTS4  PLA2G1B  ESRRA  AKR1B10  FLT4  EPHA3  FGFR2  FGFR3  FLT1  MET  IL2  LNPEP  PLA2G5  KDR  MMP13  ADCY10  EGFR  MMP3  ADAMTS5  MMP16  MMP26  MMP12  MMP14  FGFR1  MAP2K2  TLR9  ROCK1  MAPK1  HMOX1  IMPDH1  MAPK14  EPHB2  AMPD3  F2R"
9.53362191622348e-09,114,3577,1.74039124264477,"GO:0005615 extracellular space "," http://amigo.geneontology.org/amigo/term/GO:0005615"," FGR  LAP3  ITGA2B  PIK3C2A  SLC2A3  CTSA  HSP90AA1  AKR1B1  BAX  MMP2  SLC9A1  PTGS1  HSP90AB1  SLC5A1  TSPO  TUBB1  F9  CSK  CA2  FCER2  TYK2  DNM1  ALOX12  ALDH2  PTPN6  BCHE  ITGA4  CTSD  TTR  EPHX2  LYPLA1  FABP3  GLO1  DUT  SHBG  ACE2  CA6  CA1  CTSL  CD36  PRCP  MMP7  ADAM10  NAAA  SLC5A2  APP  PTPRF  ACP1  CDC42BPA  CHEK1  ITGB1  PRKCA  ACE  G6PD  EIF4A1  ALPL  CTSS  ATP1A1  FABP1  PRKCD  FABP5  ADCY1  ANPEP  PIP4K2C  CA4  AXL  CDK1  FABP4  ALK  INSR  YES1  RNPEP  DPP7  GRB2  IMPDH2  F2  LCK  PLA2G2A  LRRK2  AKR1C3  EPHB4  MME  SRC  DPP4  LYN  ITGB3  CMA1  SERPINE1  VEGFA  IL1B  IL6  CELA1  CTSK  REN  WNT3A  SHH  BMP1  F3  MMP8  PLA2G7  MERTK  KIT  ADAMTS4  PLA2G1B  ACHE  IL2  ADAMTS5  MMP12  MMP14  EGFR  HMOX1  FLT1  MMP13  MMP3"
1.31436002873384e-08,33,529,3.40658512706913,"GO:0005635 nuclear envelope "," http://amigo.geneontology.org/amigo/term/GO:0005635"," P2RX7  P2RX3  ALOX5AP  EPHA3  PTGS2  PSEN1  BAX  POLA1  MAPK3  TNKS2  MPL  LYPLA1  NR4A1  CDK4  APP  PARP1  PSEN2  SIGMAR1  GPER1  INSR  BCL2  DHCR7  TNKS  MTOR  ABL1  DMPK  CCND1  BCHE  EGFR  PTGES  ERN1  TYRO3  PTGER3"
1.31436002873384e-08,19,181,5.73239362333364,"GO:0009898 cytoplasmic side of plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0009898"," FGR  TNK2  PTK6  PTK2B  BLK  SYK  YES1  LCK  SRC  LYN  MAP2K2  ACP1  G6PD  ALOX15  KIT  CNR2  IKBKB  CHUK  AKT1"
1.9541422237112e-08,83,2316,1.95704366428828,"GO:0070062 extracellular exosome "," http://amigo.geneontology.org/amigo/term/GO:0070062"," FGR  LAP3  PIK3C2A  SLC2A3  CTSA  HSP90AA1  AKR1B1  BAX  SLC9A1  PTGS1  HSP90AB1  SLC5A1  TSPO  TUBB1  F9  CSK  CA2  FCER2  TYK2  DNM1  ALOX12  ALDH2  PTPN6  ITGA4  CTSD  TTR  EPHX2  LYPLA1  FABP3  GLO1  DUT  SHBG  ACE2  CA6  CA1  CTSL  PRCP  MMP7  ADAM10  NAAA  SLC5A2  APP  PTPRF  ACP1  CDC42BPA  ITGB1  PRKCA  ACE  G6PD  EIF4A1  ALPL  ATP1A1  FABP1  PRKCD  FABP5  ADCY1  ANPEP  PIP4K2C  CA4  AXL  CDK1  FABP4  ALK  INSR  YES1  RNPEP  DPP7  GRB2  IMPDH2  F2  LCK  PLA2G2A  LRRK2  AKR1C3  EPHB4  MME  SRC  DPP4  LYN  ITGB3  ITGA2B  SERPINE1  WNT3A"
3.17798090992988e-08,83,2343,1.93449130452055,"GO:0043230 extracellular organelle "," http://amigo.geneontology.org/amigo/term/GO:0043230"," FGR  LAP3  PIK3C2A  SLC2A3  CTSA  HSP90AA1  AKR1B1  BAX  SLC9A1  PTGS1  HSP90AB1  SLC5A1  TSPO  TUBB1  F9  CSK  CA2  FCER2  TYK2  DNM1  ALOX12  ALDH2  PTPN6  ITGA4  CTSD  TTR  EPHX2  LYPLA1  FABP3  GLO1  DUT  SHBG  ACE2  CA6  CA1  CTSL  PRCP  MMP7  ADAM10  NAAA  SLC5A2  APP  PTPRF  ACP1  CDC42BPA  ITGB1  PRKCA  ACE  G6PD  EIF4A1  ALPL  ATP1A1  FABP1  PRKCD  FABP5  ADCY1  ANPEP  PIP4K2C  CA4  AXL  CDK1  FABP4  ALK  INSR  YES1  RNPEP  DPP7  GRB2  IMPDH2  F2  LCK  PLA2G2A  LRRK2  AKR1C3  EPHB4  MME  SRC  DPP4  LYN  ITGB3  ITGA2B  SERPINE1  WNT3A"
3.17798090992988e-08,83,2343,1.93449130452055,"GO:0065010 extracellular membrane-bounded organelle "," http://amigo.geneontology.org/amigo/term/GO:0065010"," FGR  LAP3  PIK3C2A  SLC2A3  CTSA  HSP90AA1  AKR1B1  BAX  SLC9A1  PTGS1  HSP90AB1  SLC5A1  TSPO  TUBB1  F9  CSK  CA2  FCER2  TYK2  DNM1  ALOX12  ALDH2  PTPN6  ITGA4  CTSD  TTR  EPHX2  LYPLA1  FABP3  GLO1  DUT  SHBG  ACE2  CA6  CA1  CTSL  PRCP  MMP7  ADAM10  NAAA  SLC5A2  APP  PTPRF  ACP1  CDC42BPA  ITGB1  PRKCA  ACE  G6PD  EIF4A1  ALPL  ATP1A1  FABP1  PRKCD  FABP5  ADCY1  ANPEP  PIP4K2C  CA4  AXL  CDK1  FABP4  ALK  INSR  YES1  RNPEP  DPP7  GRB2  IMPDH2  F2  LCK  PLA2G2A  LRRK2  AKR1C3  EPHB4  MME  SRC  DPP4  LYN  ITGB3  ITGA2B  SERPINE1  WNT3A"
3.17798090992988e-08,83,2342,1.93531730422359,"GO:1903561 extracellular vesicle "," http://amigo.geneontology.org/amigo/term/GO:1903561"," FGR  LAP3  PIK3C2A  SLC2A3  CTSA  HSP90AA1  AKR1B1  BAX  SLC9A1  PTGS1  HSP90AB1  SLC5A1  TSPO  TUBB1  F9  CSK  CA2  FCER2  TYK2  DNM1  ALOX12  ALDH2  PTPN6  ITGA4  CTSD  TTR  EPHX2  LYPLA1  FABP3  GLO1  DUT  SHBG  ACE2  CA6  CA1  CTSL  PRCP  MMP7  ADAM10  NAAA  SLC5A2  APP  PTPRF  ACP1  CDC42BPA  ITGB1  PRKCA  ACE  G6PD  EIF4A1  ALPL  ATP1A1  FABP1  PRKCD  FABP5  ADCY1  ANPEP  PIP4K2C  CA4  AXL  CDK1  FABP4  ALK  INSR  YES1  RNPEP  DPP7  GRB2  IMPDH2  F2  LCK  PLA2G2A  LRRK2  AKR1C3  EPHB4  MME  SRC  DPP4  LYN  ITGB3  ITGA2B  SERPINE1  WNT3A"
3.18226825130595e-08,58,1380,2.29514371692435,"GO:0031967 organelle envelope "," http://amigo.geneontology.org/amigo/term/GO:0031967"," PSEN1  BAX  P2RX7  P2RX3  GNPAT  COQ8B  ALOX5AP  MCL1  PSEN2  BCL2  LRRK2  EPHA3  PTGS2  POLA1  MAPK3  DMPK  TNKS2  MPL  LYPLA1  NR4A1  CDK4  APP  PARP1  SIGMAR1  GPER1  INSR  DHCR7  TNKS  SRC  MTOR  FGR  SPHK2  PGR  ABL1  TSPO  RPS6KB1  CCND1  BCHE  EPHA4  CNR1  ABCG2  CYP27A1  EGFR  PTGES  PRKCA  ALPL  ABHD6  ERN1  PLA2G2A  MAOA  PTPN1  LYN  TYRO3  CYP24A1  PTGER3  ACACB  HMOX1  RAF1"
3.18226825130595e-08,58,1380,2.29514371692435,"GO:0031975 envelope "," http://amigo.geneontology.org/amigo/term/GO:0031975"," PSEN1  BAX  P2RX7  P2RX3  GNPAT  COQ8B  ALOX5AP  MCL1  PSEN2  BCL2  LRRK2  EPHA3  PTGS2  POLA1  MAPK3  DMPK  TNKS2  MPL  LYPLA1  NR4A1  CDK4  APP  PARP1  SIGMAR1  GPER1  INSR  DHCR7  TNKS  SRC  MTOR  FGR  SPHK2  PGR  ABL1  TSPO  RPS6KB1  CCND1  BCHE  EPHA4  CNR1  ABCG2  CYP27A1  EGFR  PTGES  PRKCA  ALPL  ABHD6  ERN1  PLA2G2A  MAOA  PTPN1  LYN  TYRO3  CYP24A1  PTGER3  ACACB  HMOX1  RAF1"
3.51488378295285e-08,25,334,4.08746945250311,"GO:0019898 extrinsic component of membrane "," http://amigo.geneontology.org/amigo/term/GO:0019898"," FGR  PIK3C2A  PIK3CB  TNK2  PTK6  PIK3CG  PTK2B  PIK3CA  COQ8B  BLK  PIK3C2G  PIK3R1  SYK  PIK3CD  YES1  LCK  SRC  LYN  NAAA  ALOX15  GBA2  CNR2  MGLL  FKBP1A  AKT1"
3.81462844898159e-08,23,286,4.39160004673131,"GO:0150034 distal axon "," http://amigo.geneontology.org/amigo/term/GO:0150034"," PSEN1  PSEN2  CDK5R1  LRRK2  HSP90AA1  HSP90AB1  ABL1  P2RX3  ITGA4  EPHA4  CNR1  PTK2B  MAP3K12  APP  ADCY10  SIGMAR1  DRD2  ADORA1  CDK5  CHRM1  CHRM2  SRC  GPER1"
4.21049979995777e-08,27,390,3.78059482283826,"GO:0016324 apical plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0016324"," PSEN1  SLC10A2  PSEN2  ATP12A  SLC5A1  ACE2  ADAM17  ATP1A1  CA4  DPP4  TLR9  NPC1L1  HSP90AA1  SLC9A1  HSP90AB1  PDE4D  PDGFRB  ABCG2  CTSL  CD36  SLC5A2  ERBB2  ADCY10  CTSK  SLC2A2  OXTR  ITGB3"
4.21049979995777e-08,23,288,4.36110282418457,"GO:0045211 postsynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0045211"," GLRA1  GRM5  GRIK1  GABRA1  SLC6A4  EPHA4  ADORA2A  EPHB2  SIGMAR1  DRD2  DRD3  GABRA2  ADORA1  ABHD6  ADCY1  GABRB3  CHRM1  CHRM2  DRD1  GABRA5  TRPV1  ITGB3  F2R"
5.66507920310981e-08,19,200,5.18781622911695,"GO:0098802 plasma membrane signaling receptor complex "," http://amigo.geneontology.org/amigo/term/GO:0098802"," ITGA2B  INSRR  ITGA4  IL6  IGF1R  INSR  JAK2  TYK2  ERBB2  ITGB1  SYK  ITGB3  PTPN6  PTK2B  ABHD6  LYN  IKBKB  IRS1  CHUK"
6.86534728747886e-08,53,1232,2.34923325481201,"GO:0005768 endosome "," http://amigo.geneontology.org/amigo/term/GO:0005768"," APP  BACE1  LRRK2  EPHA3  SLC5A1  CTSD  CDK2  AVPR2  KDR  CTSL  ERBB2  EGFR  MMP14  ACE  CCR5  CTSS  PRKCD  F2RL1  GPER1  RET  AVPR1A  SPHK1  GRB2  F2R  PTPN1  MME  SRC  TNK2  PSEN1  MAPK1  FLT1  MAPK3  AKT2  SLC6A4  EPHA4  PLA2G5  PSEN2  ITGB1  ABHD6  INSR  NTRK1  TLR9  HDAC6  JAK2  JAK3  LNPEP  FLT3  MAP2K2  MAP3K7  CTSK  WNT3A  JAK1  MAP2K1"
6.86699407356377e-08,15,122,6.71417113345593,"GO:0099055 integral component of postsynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0099055"," SLC6A4  EPHA4  ADORA2A  EPHB2  DRD2  DRD3  GABRA2  ADORA1  ABHD6  ADCY1  CHRM1  GRM5  CHRM2  DRD1  GABRA5"
1.09158002963699e-07,13,91,7.80122741220593,"GO:0005901 caveola "," http://amigo.geneontology.org/amigo/term/GO:0005901"," CD36  HDAC6  IRS1  INSR  F2R  LRRK2  SRC  PTGS2  JAK2  MAPK1  HMOX1  MAPK3  IGF1R"
1.09158002963699e-07,18,187,5.25644199966817,"GO:0031256 leading edge membrane "," http://amigo.geneontology.org/amigo/term/GO:0031256"," GABRA1  GABRA2  GABRA5  PLCG1  EGFR  ITGB1  ADAM17  ITGB3  FGR  AKT2  SLC1A2  ADORA2A  ADORA1  TRPV1  SRC  DPP4  GPER1  INSR"
1.27243849417424e-07,15,128,6.39944436157518,"GO:0098936 intrinsic component of postsynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0098936"," SLC6A4  EPHA4  ADORA2A  EPHB2  DRD2  DRD3  GABRA2  ADORA1  ABHD6  ADCY1  CHRM1  GRM5  CHRM2  DRD1  GABRA5"
1.66255813134127e-07,29,475,3.33399824142696,"GO:0005925 focal adhesion "," http://amigo.geneontology.org/amigo/term/GO:0005925"," LAP3  SLC9A1  FLT1  PDGFRB  ITGA4  ADAM10  EGFR  ITGB1  MMP14  JAK1  ILK  YES1  MME  DPP4  ITGB3  PTK2B  MAP4K4  JAK2  ADAM17  ITGA2B  NOX4  MAPK1  MAPK3  LIMK1  SLC6A4  SRC  FGFR3  MAP2K2  MAP2K1"
1.95811152808655e-07,17,173,5.36616220839599,"GO:0030426 growth cone "," http://amigo.geneontology.org/amigo/term/GO:0030426"," PSEN1  PSEN2  CDK5R1  LRRK2  HSP90AA1  HSP90AB1  ABL1  ITGA4  EPHA4  CNR1  PTK2B  MAP3K12  APP  ADCY10  SIGMAR1  CDK5  SRC"
2.43142354832717e-07,29,484,3.2720024063591,"GO:0030055 cell-substrate junction "," http://amigo.geneontology.org/amigo/term/GO:0030055"," LAP3  SLC9A1  FLT1  PDGFRB  ITGA4  ADAM10  EGFR  ITGB1  MMP14  JAK1  ILK  YES1  MME  DPP4  ITGB3  PTK2B  MAP4K4  JAK2  ADAM17  ITGA2B  NOX4  MAPK1  MAPK3  LIMK1  SLC6A4  SRC  FGFR3  MAP2K2  MAP2K1"
3.15860106394391e-07,17,179,5.18629084945534,"GO:0030427 site of polarized growth "," http://amigo.geneontology.org/amigo/term/GO:0030427"," PSEN1  PSEN2  CDK5R1  LRRK2  HSP90AA1  HSP90AB1  ABL1  ITGA4  EPHA4  CNR1  PTK2B  MAP3K12  APP  ADCY10  SIGMAR1  CDK5  SRC"
3.51387683117481e-07,12,84,7.80122741220593,"GO:0000118 histone deacetylase complex "," http://amigo.geneontology.org/amigo/term/GO:0000118"," HDAC9  HDAC7  HDAC4  HDAC6  HDAC10  HDAC5  HDAC1  HDAC8  HDAC11  HDAC3  HDAC2  CSNK2A1"
3.51387683117481e-07,31,553,3.06124113643524,"GO:0005667 transcription regulator complex "," http://amigo.geneontology.org/amigo/term/GO:0005667"," EP300  NR4A1  CCNH  NR1H3  HDAC1  THRA  RARA  PPARG  STAT6  STAT3  HDAC2  HDAC9  HDAC4  CSNK2A1  CCND1  VDR  PARP1  THRB  HDAC3  RELA  NCOR2  PRKDC  CDK2  CDK4  RARG  ESR1  NFE2L2  NR1H2  MDM2  NR1I2  KDM1A"
3.51387683117481e-07,20,250,4.36868735083532,"GO:0031968 organelle outer membrane "," http://amigo.geneontology.org/amigo/term/GO:0031968"," BAX  MCL1  BCL2  LRRK2  PTGS2  PSEN1  DMPK  DHCR7  PGR  TSPO  RPS6KB1  EPHA4  CNR1  SIGMAR1  PLA2G2A  MAOA  MTOR  ACACB  HMOX1  RAF1"
3.92566457676296e-07,20,252,4.3340152290033,"GO:0019867 outer membrane "," http://amigo.geneontology.org/amigo/term/GO:0019867"," BAX  MCL1  BCL2  LRRK2  PTGS2  PSEN1  DMPK  DHCR7  PGR  TSPO  RPS6KB1  EPHA4  CNR1  SIGMAR1  PLA2G2A  MAOA  MTOR  ACACB  HMOX1  RAF1"
4.25824264072837e-07,13,103,6.89234654864796,"GO:0031234 extrinsic component of cytoplasmic side of plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0031234"," FGR  TNK2  PTK6  PTK2B  BLK  SYK  YES1  LCK  SRC  LYN  ALOX15  CNR2  AKT1"
5.05960484145051e-07,30,533,3.07365432751078,"GO:0098793 presynapse "," http://amigo.geneontology.org/amigo/term/GO:0098793"," SLC6A2  DRD2  SLC1A2  GABRA2  PSEN1  P2RX7  DNM1  SLC6A4  P2RX3  EPHA4  CNR1  NR4A1  ADORA2A  EPHB2  APP  PSEN2  WNT3A  ADORA1  CDK5  CHRM1  SPHK1  CDK5R1  CHRM2  PDE4B  DRD1  GABRA5  BACE1  LRRK2  MME  GPER1"
8.82623238021699e-07,4,4,54.6085918854415,"GO:0005899 insulin receptor complex "," http://amigo.geneontology.org/amigo/term/GO:0005899"," INSRR  IGF1R  INSR  IRS1"
