"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
8.20934156900973e-16,29,215,7.36581006826886,"GO:0033002 muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033002"," HMOX1  GLI1  PPARG  IL6  PIM1  AKT1  FGFR2  HDAC4  PTGS2  MMP2  JAK2  RPS6KB1  PPARD  MAPK14  TACR1  PIK3CA  ACE2  IGF1R  TERT  SHH  CDK1  SRC  ITGB3  PDGFRB  PDCD4  GPER1  ERN1  PRKDC  HDAC1"
8.33534319432235e-16,22,109,11.0219176282543,"GO:0032963 collagen metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032963"," MMP2  MMP15  MMP8  MMP7  MMP13  MMP3  MMP16  MMP14  MMP26  MMP12  HDAC2  CTSL  IL6  CTSK  ITGB1  CTSS  F2  F2R  P2RX7  PPARD  PDGFRB  PPARG"
8.38083664773461e-16,40,435,5.02147971360382,"GO:0001503 ossification "," http://amigo.geneontology.org/amigo/term/GO:0001503"," ALPL  VDR  GLI1  IL6  FGR  HDAC4  PTGS2  GLI2  MMP2  P2RX7  MAPK1  MAPK3  MAPK14  TACR1  PTK2B  THRA  MMP13  AKT1  NR1I3  CTSK  WNT3A  MMP16  MMP14  ALOX15  SHH  ILK  BMP1  PTGER4  BCL2  ESRRA  CYP24A1  ACHE  HDAC7  GSK3B  PPARG  CCR1  EIF2AK3  FGFR2  FGFR3  EGFR"
9.03154733057928e-16,139,3807,1.99385192331925,"GO:2001141 regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2001141"," KDM1A  NR1H4  NR1H3  HDAC9  HDAC7  HDAC4  RORA  GLI2  RARB  PGR  ESR1  HDAC6  EP300  HDAC10  IKBKB  HDAC5  GLI1  VDR  PPARD  NR3C1  NFE2L2  HDAC1  ESRRB  NR4A1  THRA  CCNT1  NR1H2  RARA  PPARG  CCNH  MDM2  ESR2  BRD4  NR1I3  RORC  NR1I2  HDAC8  FOXO1  THRB  NR3C2  DYRK1A  CDK5  STAT6  STAT3  AR  HDAC3  RARG  RELA  ESRRA  PPARA  NCOR2  HDAC2  SREBF2  CHUK  TLR9  PRKCQ  TXK  SLC9A1  MET  CCND1  VEGFA  IL1B  VHL  IL6  CDK9  PIM1  AKT1  PARP1  EGFR  PDCD4  WNT3A  F2RL1  SHH  GPER1  TNKS  AURKB  F2R  CHEK2  NTRK1  IKBKG  PSEN1  JAK2  HMOX1  MAPK3  CCNE1  GSK3A  IL2  MAPK14  CDK2  GLO1  ADORA2A  TOP2A  RAF1  CD36  CELA1  APP  CCNA2  PIK3R1  DRD2  CHEK1  DRD3  ADCY1  RET  GRM5  FABP4  INSR  PTPN2  YES1  TRPV1  SRC  MMP12  MAP2K2  MAP3K12  ERBB2  KIT  TERT  SYK  ILK  PLK1  MAP2K1  EIF2AK3  SPHK1  CDK5R1  RPS6KA3  MTOR  PRKDC  FGFR2  PLA2G1B  BTK  MAPK9  ABL1  MAPK8  MAPK10  CAMKK2  SGK1  MAP3K7  CDK4  DAPK3  ALK"
9.3503052313725e-16,19,74,14.0211249435593,"GO:0038093 Fc receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038093"," KIT  LCK  FGR  BTK  MAPK9  PRKCQ  ABL1  IKBKB  LIMK1  MAPK8  MAPK10  PLCG1  MAP3K7  PRKCD  SYK  PRKCE  YES1  SRC  LYN"
9.39778212957691e-16,103,2388,2.35539571365179,"GO:0051649 establishment of localization in cell "," http://amigo.geneontology.org/amigo/term/GO:0051649"," GSK3B  ITGB3  CSNK2A2  SAE1  SREBF2  SLC6A2  DNM1  SLC6A4  CCNB1  BLK  CDK5  SYK  LRRK2  TRPV1  LYN  DRD2  DRD3  AURKB  DRD1  NR1H4  HSP90AA1  FKBP1A  P2RX7  ERBB2  PIK3R1  CCR5  F2RL1  GPER1  PLK1  STAT3  HDAC3  F2  F2R  FGR  BTK  SPHK2  PTGS2  PSEN1  BAX  SLC9A1  TYRO3  HSP90AB1  JAK2  ABL1  MAPK1  HMOX1  MAPK3  TRPA1  AKT2  GSK3A  P2RX3  SLC1A2  PTPN6  PPARD  MAPK14  ITGA4  CNR1  PTK2B  FABP3  NR4A1  ADORA2A  RAF1  CD36  APP  ITGB1  MERTK  BRAF  ADORA1  SHH  ADCY1  AXL  PTGDR  CHRM1  CDK1  PRKCE  BCL2  CDK5R1  CHRM2  BACE1  PIM3  MMP12  ROCK1  HDAC6  PLCG1  AKT1  KIT  PRKCD  PTPN1  SRC  IKBKG  PDE4D  PLA2G1B  LCK  IL1B  CTSA  TSPO  PIK3CG  MAPK8  PITRM1  MAP2K2  WNT3A  MAP2K1  PIK3CD"
1.00967517103254e-15,25,152,8.98167629694762,"GO:0050728 negative regulation of inflammatory response "," http://amigo.geneontology.org/amigo/term/GO:0050728"," NR1H4  NR1H3  RORA  PPARD  PPARG  PTGER4  PPARA  PRKCD  GHSR  GPER1  TYRO3  IL2  ADORA2A  CYP19A1  ADORA1  PTPN2  CNR2  MMP26  FGR  MAPK14  PLCG1  SYK  YES1  SRC  LYN"
1.00967517103254e-15,25,152,8.98167629694762,"GO:0062013 positive regulation of small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0062013"," NOS2  PPARD  PPARG  PPARA  MTOR  FOXO1  GPER1  INSR  NR1H4  PTGS2  GHSR  FABP1  AVPR1A  PTPN2  SRC  PSEN1  IL1B  APP  NR1H3  P2RX7  AKT2  NR1H2  AKT1  IRS1  PRKCE"
1.08511356474635e-15,30,235,6.97130960239679,"GO:0043542 endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0043542"," PRCP  FGFR1  VEGFA  PTK2B  NR4A1  PLCG1  KDR  PPARG  AKT1  ADAM17  PRKCA  EPHB4  DPP4  PIK3CB  PTGS2  ABL1  PIK3CG  NFE2L2  ITGB1  HMOX1  PIK3CD  PIK3C2A  FLT4  HDAC9  HDAC7  MET  HDAC5  ROCK2  ITGB3  PIK3CA"
1.11812406025483e-15,146,4112,1.93892373912317,"GO:0051252 regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051252"," KDM1A  NR1H4  NR1H3  HDAC9  HDAC7  HDAC4  RORA  GLI2  RARB  PGR  ESR1  HDAC6  EP300  HDAC10  IKBKB  HDAC5  GLI1  VDR  PPARD  NR3C1  NFE2L2  HDAC1  ESRRB  NR4A1  THRA  CCNT1  NR1H2  RARA  PPARG  CCNH  MDM2  ESR2  BRD4  NR1I3  RORC  NR1I2  HDAC8  FOXO1  THRB  NR3C2  DYRK1A  CDK5  STAT6  STAT3  AR  HDAC3  RARG  RELA  ESRRA  CLK3  PPARA  NCOR2  HDAC2  SREBF2  CHUK  TLR9  PRKCQ  TXK  SLC9A1  MET  CCND1  VEGFA  IL1B  VHL  IL6  CDK9  PIM1  AKT1  PARP1  EGFR  PDCD4  WNT3A  F2RL1  TERT  SHH  GPER1  TNKS  ERN1  AURKB  F2R  CHEK2  NTRK1  IKBKG  ROCK1  POLB  PSEN1  JAK2  HMOX1  MAPK3  CCNE1  GSK3A  IL2  MAPK14  CDK2  GLO1  ADORA2A  TOP2A  RAF1  CD36  CELA1  APP  CCNA2  PIK3R1  DRD2  CHEK1  DRD3  ADCY1  RET  GRM5  FABP4  INSR  PTPN2  YES1  TRPV1  SRC  MMP12  MAP2K2  MAP3K12  ERBB2  KIT  SYK  ILK  PLK1  MAP2K1  EIF2AK3  SPHK1  CDK5R1  RPS6KA3  MTOR  PRKDC  FGFR2  ROCK2  PLA2G1B  BTK  MAPK9  ABL1  MAPK8  MAPK10  CAMKK2  SGK1  MAP3K7  CDK4  PRKCA  PRKCD  DAPK3  ALK"
1.15868009145079e-15,38,395,5.25348478897918,"GO:2001233 regulation of apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:2001233"," MCL1  BCL2  SRC  IL1B  AR  GCLM  MAPK9  PIK3CB  PTGS2  PSEN1  BAX  JAK2  RPS6KB1  HDAC1  ADORA2A  RAF1  AKT1  PARP1  PRKCD  RELA  PTPN2  PTPN1  KDM1A  DAPK2  GSK3B  HMOX1  SERPINE1  NFE2L2  MDM2  TERT  RET  EIF2AK3  LCK  LRRK2  GPER1  CSNK2A2  FGFR1  CSNK2A1"
1.16953207793454e-15,29,218,7.26444570953121,"GO:0009755 hormone-mediated signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0009755"," RARB  PGR  ESR1  PPARD  NR3C1  GHSR  THRA  RARA  PPARG  ESR2  THRB  NR3C2  GPER1  AR  RARG  PPARA  SRC  NR1H3  EP300  HDAC1  JAK2  ESRRB  PRCP  PARP1  REN  ESRRA  NCOR2  KDM1A  HDAC6"
1.35956083049204e-15,78,1522,2.79860063539056,"GO:0048699 generation of neurons "," http://amigo.geneontology.org/amigo/term/GO:0048699"," EPHA3  MAP4K4  GSK3B  GSK3A  MET  EPHA4  SGK1  EPHB2  BLK  ERBB2  APP  WNT3A  CASP3  CDK5  MAP2K1  ALK  CDK5R1  LRRK2  EPHB4  LYN  EP300  NTRK1  KDM1A  RORA  GLI2  PSEN1  HSP90AA1  BAX  MMP2  AURKA  TYRO3  HDAC6  HSP90AB1  JAK2  ABL1  TSPO  LIMK1  SLC6A4  IL2  CCND1  BCHE  ITGA4  NFE2L2  HDAC1  CNR1  PTK2B  MAP2K2  ADORA2A  RARA  IGF1R  AKT1  PTPRF  UGCG  DRD2  ITGB1  THRB  BRAF  CCKAR  SHH  ADCY1  RET  WEE1  AXL  STAT3  BCL2  CSF1R  DRD1  GABRA5  HDAC2  HDAC9  ROCK1  GBA2  FGFR1  PTK6  IL6  FGFR2  VEGFA  PRKCQ"
1.45218309214441e-15,20,87,12.5536992840095,"GO:0014068 positive regulation of phosphatidylinositol 3-kinase signaling "," http://amigo.geneontology.org/amigo/term/GO:0014068"," IGF1R  INSR  NTRK1  KDR  GPER1  JAK2  PPARD  F2RL1  F2  F2R  VEGFA  FGR  FLT1  PTPN6  PDGFRB  FGFR1  FLT3  PDGFRA  KIT  SRC"
1.6068233203352e-15,25,155,8.80783740087767,"GO:0009411 response to UV "," http://amigo.geneontology.org/amigo/term/GO:0009411"," KDM1A  MMP2  EP300  MAPK8  CCND1  POLK  CASP9  ERCC5  AKT1  EGFR  MMP3  PRKCD  CDC25A  RELA  AURKB  MME  PTGS2  TYR  BAX  PIK3R1  CHEK1  CASP3  BCL2  PARP1  FEN1"
1.66104241938171e-15,43,514,4.56842305656417,"GO:0051090 regulation of DNA-binding transcription factor activity "," http://amigo.geneontology.org/amigo/term/GO:0051090"," IKBKB  CHUK  TLR9  KDM1A  PRKCQ  ESR1  EP300  GLI1  VEGFA  IL1B  PPARG  IL6  PIM1  ESR2  AKT1  RELA  NTRK1  IKBKG  NR1H4  JAK2  HMOX1  MAPK3  WNT3A  SHH  ADCY1  CD36  APP  HDAC4  HDAC5  KIT  SYK  AR  SPHK1  HDAC2  STAT3  PLA2G1B  BTK  MAPK9  MAPK8  MAPK10  SGK1  MAP3K7  ALK"
1.77364916293125e-15,34,316,5.87560798767409,"GO:0010720 positive regulation of cell development "," http://amigo.geneontology.org/amigo/term/GO:0010720"," IL6  AURKA  TSPO  LIMK1  EPHA4  HDAC1  MPL  MAP2K2  PPARG  EPHB2  PDE5A  DRD2  ITGB1  WNT3A  KIT  BRAF  ACE  SHH  GPER1  RET  GRM5  MAP2K1  BCL2  HDAC2  MTOR  PRKDC  LYN  ITGB3  IL1B  ILK  MME  KDM1A  ABL1  VEGFA"
1.86670600829694e-15,53,772,3.74903545327513,"GO:0008285 negative regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008285"," BLK  LYN  HMOX1  VDR  IL1B  AVPR2  RAF1  PPARG  APP  MAP2K1  F2R  NTRK1  BTK  FGFR2  HDAC4  PTGS2  RARB  NOX4  BAX  JAK2  TSPO  CSK  SLC6A4  IL2  PTPN6  PPARD  BCHE  ADORA2A  ACE2  RARA  PDE5A  ERBB2  PTGES  DRD2  HPGDS  ADORA1  CASP3  SHH  ILK  STAT3  AR  BCL2  RARG  CSF1R  PTGDR2  FLT1  PTK2B  VHL  PDCD4  GPER1  PTPN2  FABP3  IL6"
1.98464484092561e-15,26,172,8.25478714547372,"GO:0048771 tissue remodeling "," http://amigo.geneontology.org/amigo/term/GO:0048771"," MMP2  SRC  IL2  ACE  GPR55  F2R  FLT4  NOX4  BAX  P2RX7  CSK  VDR  PTK2B  PPARG  MDM2  CELA1  CTSK  MMP14  SYK  AXL  ITGB3  ROCK1  ROCK2  IL6  PRKCA  CSF1R"
2.10025117637112e-15,68,1213,3.06132254592747,"GO:0051726 regulation of cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0051726"," CSNK2A2  AURKA  CDC25B  CSNK2A1  CCNE1  CCND1  CDK2  CCNB1  CCNH  CDK4  CCNA2  CCNB2  CDC25A  PLK1  CDK1  CDK5R1  AURKB  CHEK2  PIM3  GLI1  MDM2  CDK9  CHEK1  STAT3  SPHK1  PTGS2  BAX  HSP90AB1  ABL1  SLC6A4  MAPK14  NR4A1  CCNT1  CDK8  ROCK2  IGF1R  APP  ITGB1  DRD3  CASP3  TERT  GPER1  CDK5  INSR  BCL2  SRC  RPS6KB1  PTPN6  IL1B  RARA  KIF11  BRD4  AKT1  EGFR  HDAC8  DRD2  ADAM17  PRKCA  DAPK3  FEN1  PRKCE  TNKS  PRKDC  FGFR2  PDGFRB  PTK6  AKT2  WEE1"
2.17932471764273e-15,61,1002,3.32447515470253,"GO:0051093 negative regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051093"," SERPINE1  NR1H3  HDAC1  NR1H2  PPARG  PPARA  HDAC2  VEGFA  RARA  GPR55  PDCD4  WNT3A  F2  HDAC4  RORA  GLI2  RARB  PSEN1  GSK3B  MAPK1  TSPO  GSK3A  SLC6A4  IL2  CCND1  PPARD  NFE2L2  EPHA4  PTK2B  EPHB2  ERBB2  APP  CTSK  PIK3R1  ITGB1  FOXO1  KIT  G6PD  SHH  GPER1  CDK5  STAT3  BCL2  RARG  PTPN2  TRPV1  LYN  PIK3CB  HDAC7  ROCK1  HDAC5  ROCK2  EGFR  CCR1  ITGB3  FGFR3  JAK3  ESRRB  DRD3  IL6  IL1B"
2.28165412571674e-15,55,831,3.61428706823019,"GO:0030162 regulation of proteolysis "," http://amigo.geneontology.org/amigo/term/GO:0030162"," SERPINE1  CASP9  GSK3B  LRRK2  BAX  HSP90AB1  VEGFA  CSNK1A1  F3  CTSD  PTK2B  IL1B  PPARG  MDM2  FABP1  PLK1  RPS6KA3  F2  F2R  LCK  DAPK1  NR1H3  MAPK9  ROCK1  PTGS2  PSEN1  AURKA  JAK2  NR4A1  ADORA2A  NR1H2  APP  AKT1  WNT3A  MMP14  SHH  SRC  CSNK2A2  CSNK2A1  EPHA4  STAT3  HDAC6  GSK3A  HDAC1  ROCK2  CDK5  SYK  RET  HDAC2  LYN  GPER1  EIF2AK3  NFE2L2  CDK2  RAF1"
2.66934398044851e-15,36,362,5.43068869578976,"GO:0002768 immune response-regulating cell surface receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0002768"," TXK  CSK  BLK  SYK  LCK  LYN  BTK  BAX  PLCG1  KIT  IKBKG  PSEN1  ABL1  MAPK1  PTPN6  BRAF  PTPN2  PDE4D  BCL2  RELA  PDE4B  MAP3K7  FGR  MAPK9  PRKCQ  EP300  IKBKB  LIMK1  MAPK8  MAPK10  PIK3CA  PRKCD  PRKCE  PIK3CD  YES1  SRC"
3.64185557001348e-15,63,1073,3.20628265497001,"GO:0032269 negative regulation of cellular protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032269"," SERPINE1  LRRK2  SPHK2  FKBP1A  HSP90AB1  ABL1  PTK6  LIMK1  VEGFA  PPARG  HDAC8  FABP1  DAPK3  PTPN2  RPS6KA3  F2  DAPK1  NR1H3  PIK3CB  ROCK1  PTGS2  PSEN1  BAX  TSPO  IL2  PTPN6  HMGCR  NR4A1  IL1B  ADORA2A  NR1H2  RARA  EPHB2  APP  AKT1  DRD2  PRKCD  CASP3  SHH  CDK5  FABP4  PRKCE  EIF2AK3  RELA  PTPN1  HDAC2  PRKDC  LYN  CSNK2A2  CSNK2A1  EPHA4  ROCK2  HDAC6  IKBKB  G6PD  PLK1  SRC  KDM1A  GSK3B  PDE4D  MGAT3  PDCD4  RAF1"
4.04770459941554e-15,40,456,4.79022735837206,"GO:0051051 negative regulation of transport "," http://amigo.geneontology.org/amigo/term/GO:0051051"," PTGER3  DRD2  DRD3  EPHA3  CSK  PTK2B  IRS1  LRRK2  SREBF2  TLR9  NR1H3  PTGS2  HMOX1  TSPO  HMGCR  CNR1  LYPLA1  GHSR  IL1B  AVPR2  EPHB2  CD36  FOXO1  BRAF  ACE  ADORA1  FABP5  SHH  CDK5  BCL2  OXTR  F2R  PIM3  CYP51A1  AKT2  GSK3A  NR1H2  AKT1  ITGB3  PRKCE"
4.47043196277665e-15,36,368,5.34214485835841,"GO:0016042 lipid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0016042"," CYP24A1  FAAH  HSD11B1  ABHD6  GBA2  MGLL  IL1B  PLA2G5  CYP27A1  CYP19A1  PLA2G7  PLA2G1B  AKR1C3  AKR1B10  ACACB  PIK3CG  PPARD  CNR1  PLCG1  THRA  CDK4  NAAA  SRD5A1  ADORA1  FABP1  ALK  PRKCE  PLA2G2A  SRD5A2  AKT2  AKT1  PRKCD  IRS1  HCAR2  SPHK1  PPARA"
5.08660323854209e-15,83,1729,2.62146508183438,"GO:0007155 cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0007155"," ILK  ITGA2B  TYRO3  ITGA4  PTK2B  IL1B  BLK  PTPRF  ITGB1  SYK  SRC  LYN  ITGB3  JAK2  TYK2  EPHA3  ROCK1  ACHE  SERPINE1  IL2  VEGFA  KDR  RARA  CD36  IL6  ADAM10  ERBB2  ADAM17  PRKCA  ALOX15  RET  DAPK3  LCK  PPARA  EPHB4  DPP4  MMP12  PIK3CB  PRKCQ  PSEN1  MMP2  ABL1  JAK3  ALOX12  PTPN6  PPARD  MAPK14  EPHA4  MPL  ADORA2A  PDE5A  APP  PIK3R1  MERTK  WNT3A  MMP14  KIT  BRAF  JAK1  PRKCD  CASP3  SHH  CDK5  AXL  PRKCE  BCL2  PTPN2  CDK5R1  GSK3B  EPHB2  PDGFRA  AKT1  EGFR  RELA  MAP4K4  GLI2  SLC9A1  CSK  PIK3CG  PIK3CA  ROCK2  CCR1  YES1"
5.12416374919679e-15,82,1695,2.64183158383847,"GO:0016192 vesicle-mediated transport "," http://amigo.geneontology.org/amigo/term/GO:0016192"," GSK3B  ITGB3  TYRO3  MET  DNM1  CD36  BLK  MERTK  SYK  AXL  LRRK2  LYN  ACE2  DPP4  EPHA3  TNK2  CSK  SERPINE1  VEGFA  CTSL  EGFR  DRD3  WNT3A  CXCR1  CCR1  F2RL1  INSR  SPHK1  CXCR2  PTPN1  FGR  BTK  PIK3C2A  PIK3CB  SPHK2  PSEN1  ACHE  P2RX7  ABL1  MAPK1  HMOX1  MAPK3  AKT2  PIK3CG  ITGA4  CNR1  LYPLA1  PIK3CA  PLA2G5  ADORA2A  PPARG  EPHB2  APP  DRD2  ITGB1  BRAF  ALOX15  SHH  ADCY1  CDK5  PTGDR  CDK5R1  CHRM2  DRD1  BACE1  SRC  ROCK1  NR1H3  IL1B  NR1H2  RARA  IGF1R  KIT  GRB2  LIMK1  MAP2K2  ADORA1  PRKCD  MAP2K1  PRKCE  PIK3CD  YES1"
5.12562098688968e-15,63,1081,3.18255438370288,"GO:0003006 developmental process involved in reproduction "," http://amigo.geneontology.org/amigo/term/GO:0003006"," CYP19A1  AR  GHSR  SHH  INSRR  CSNK2A2  PTGS2  GLI2  PGR  BAX  MMP2  AURKA  ESR1  TYRO3  HSP90AB1  MAPK1  CDC25B  RPS6KB1  CCND1  GLI1  VDR  PTPN6  PPARD  MAPK14  PDGFRB  CNR1  PTK2B  IL1B  KDR  RARA  PDGFRA  PDE5A  AKT1  ADCY10  REN  SRD5A1  EGFR  MERTK  MMP14  KIT  ACE  ALPL  CASP3  AXL  PTGDR  MAP2K1  INSR  BCL2  RARG  GRB2  LRRK2  MME  SRC  NTRK1  MTOR  TLR9  PRKDC  SRD5A2  AKR1C3  FGFR2  VEGFA  PPARG  CYP17A1"
6.06918600655902e-15,69,1271,2.96458917395395,"GO:0060429 epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0060429"," KDR  CASP3  ITGB1  MET  SERPINE1  GLI1  VEGFA  IL1B  WNT3A  F2RL1  SHH  SRC  MMP12  ROCK1  GLI2  RARB  PSEN1  PGR  AKR1B1  BAX  MMP2  ESR1  JAK2  ABL1  MAPK1  EP300  PTK6  CA2  CA9  CCND1  VDR  NR3C1  EPHA4  HDAC1  THRA  MAP2K2  RARA  EGFR  UGCG  THRB  MMP14  RET  ILK  STAT6  MAP2K1  AR  BCL2  RARG  RELA  GRB2  CXCR2  NTRK1  PRKDC  ADAM17  CDK1  AKR1C3  ROCK2  PIK3CD  IKBKB  MTOR  FGFR2  PDE4D  PPARG  HDAC2  GSK3B  AKT2  GSK3A  AKT1  CSF1R"
6.49558437851296e-15,23,134,9.37311651765041,"GO:0034219 carbohydrate transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034219"," SLC2A3  SLC2A2  SLC5A1  SLC5A2  BRAF  IRS1  INSR  AKT2  RPS6KB1  SLC1A2  MAPK14  NFE2L2  IL1B  ACE  TERT  FABP5  YES1  DRD1  GSK3A  AKT1  PIK3R1  PLA2G1B  PPARD"
6.62945205869036e-15,24,149,8.79601480033958,"GO:2000377 regulation of reactive oxygen species metabolic process "," http://amigo.geneontology.org/amigo/term/GO:2000377"," HDAC6  ACE2  MMP3  F2RL1  F2  AKR1C3  SPHK2  HDAC4  TSPO  NFE2L2  MMP8  PTK2B  CD36  PRCP  FOXO1  G6PD  SYK  BCL2  MAPK14  PRKCD  GRB2  PPARA  PDGFRB  AGTR1"
6.76510597015435e-15,28,215,7.1118166176389,"GO:0009612 response to mechanical stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009612"," MAPK8  HDAC4  PTGS2  MMP2  P2RX7  TRPA1  RPS6KB1  P2RX3  MAPK14  TACR1  PTK2B  PIK3CA  RAF1  PPARG  IGF1R  DRD2  MMP14  KIT  PTGER4  RELA  BACE1  SRC  NTRK1  ITGB3  MAPK3  IL1B  CHEK1  SLC9A1"
6.794769169464e-15,29,233,6.79677753080603,"GO:0071383 cellular response to steroid hormone stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071383"," PGR  ESR1  NR3C1  ESR2  NR3C2  GPER1  AR  SRC  EP300  HDAC1  ATP1A1  AKR1C3  JAK2  GSK3A  RPS6KB1  PPARD  SGK1  ESRRB  FLT3  CASP9  IGF1R  PARP1  SRD5A1  ACE  ESRRA  PPARA  NCOR2  KDM1A  HDAC6"
7.88233371269501e-15,60,1001,3.27324227085564,"GO:0031175 neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0031175"," EPHA3  MAP4K4  GSK3B  GSK3A  EPHA4  SGK1  EPHB2  BLK  APP  CDK5  CDK5R1  LRRK2  EPHB4  LYN  EP300  NTRK1  KDM1A  GLI2  PSEN1  HSP90AA1  MMP2  AURKA  HDAC6  HSP90AB1  JAK2  ABL1  TSPO  LIMK1  IL2  ITGA4  NFE2L2  CNR1  PTK2B  MAP2K2  ADORA2A  IGF1R  ERBB2  AKT1  PTPRF  DRD2  ITGB1  WNT3A  BRAF  CCKAR  CASP3  SHH  ADCY1  RET  WEE1  MAP2K1  ALK  BCL2  CSF1R  HDAC2  ROCK1  PTK6  IL6  FGFR2  VEGFA  PRKCQ"
8.30857739222637e-15,35,354,5.39915456494478,"GO:0006936 muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006936"," PTGER3  MYLK  DMPK  PDE4D  CHRM2  GPER1  SPHK1  HDAC4  PTGS2  HSP90AA1  SLC9A1  RPS6KB1  P2RX3  TACR1  GHSR  PIK3CA  NR4A1  ACE2  ROCK2  PDE5A  DRD2  KIT  ATP1A1  ADORA1  OXTR  PDE4B  DRD1  TRPV1  MTOR  GLRA1  F2R  PIK3C2A  ROCK1  PIK3CG  DAPK3"
8.49976003992211e-15,29,235,6.73893261565023,"GO:0072593 reactive oxygen species metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072593"," NOX4  HDAC6  ACE2  MMP3  F2RL1  F2  AKR1C3  NOS2  SPHK2  HDAC4  P2RX7  TSPO  NFE2L2  MMP8  PTK2B  CD36  PRCP  FOXO1  G6PD  SYK  BCL2  MAPK14  PRKCD  GRB2  PPARA  LRRK2  PDGFRB  ALOX12  AGTR1"
8.81089326228712e-15,45,589,4.17213350567889,"GO:0006914 autophagy "," http://amigo.geneontology.org/amigo/term/GO:0006914"," CSNK2A2  CTSK  SREBF2  LRRK2  MTOR  CAMKK2  STAT3  BCL2  PIK3CB  PSEN1  HDAC6  ABL1  HMOX1  TSPO  HDAC10  MAPK3  GSK3A  CTSD  DRD2  FOXO1  DRD3  TLR9  CTSA  ROCK1  KDR  PIK3C2A  AKT1  MCL1  PIP4K2C  DAPK1  GSK3B  MAP3K7  IKBKG  MET  PIK3CA  CDK5R1  DAPK2  HSP90AA1  EP300  MAPK8  CASP3  CDK5  DAPK3  ERN1  SRC"
8.81089326228712e-15,45,589,4.17213350567889,"GO:0061919 process utilizing autophagic mechanism "," http://amigo.geneontology.org/amigo/term/GO:0061919"," CSNK2A2  CTSK  SREBF2  LRRK2  MTOR  CAMKK2  STAT3  BCL2  PIK3CB  PSEN1  HDAC6  ABL1  HMOX1  TSPO  HDAC10  MAPK3  GSK3A  CTSD  DRD2  FOXO1  DRD3  TLR9  CTSA  ROCK1  KDR  PIK3C2A  AKT1  MCL1  PIP4K2C  DAPK1  GSK3B  MAP3K7  IKBKG  MET  PIK3CA  CDK5R1  DAPK2  HSP90AA1  EP300  MAPK8  CASP3  CDK5  DAPK3  ERN1  SRC"
8.84541508835381e-15,21,108,10.6183373110581,"GO:0015908 fatty acid transport "," http://amigo.geneontology.org/amigo/term/GO:0015908"," FABP3  PLA2G5  CD36  FABP1  FABP5  FABP4  DRD2  DRD3  ACE  P2RX7  RPS6KB1  PPARD  IL1B  PTGES  SYK  PLA2G1B  PLA2G2A  AKT2  AKT1  PPARG  PPARA"
