"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
7.64122703403646e-25,120,2342,2.79804911454013,"GO:0042802 identical protein binding "," http://amigo.geneontology.org/amigo/term/GO:0042802"," BAX  MCL1  BCL2  NPC1L1  FLT4  TYR  HSP90AA1  HSP90AB1  HMOX1  IKBKB  HSD17B1  HSD11B1  ABCG2  EPHX2  PDGFRA  AKT1  TERT  FABP5  DAPK3  RELA  ERN1  CHEK2  MME  NTRK1  CHUK  IKBKG  NOS2  PTGS2  ACHE  P2RX7  MAPK1  DNM1  RPS6KB1  SLC6A4  P2RX3  NR3C1  EPHA4  FAAH  NR4A1  ALOX5AP  EPHB2  GSTM1  MDM2  ADAM10  MAP3K12  DRD2  DYRK1A  STAT3  IMPDH2  CSF1R  LRRK2  TRPV1  DAPK1  ITGA2B  BTK  DAPK2  SOAT1  TNK2  FGFR2  HDAC4  FGFR3  MGLL  ACACB  FGFR1  PGR  ESR1  JAK2  PTK6  CSNK2A1  MAPK3  CSK  TRPA1  PIK3CG  MET  IMPDH1  HDAC5  VEGFA  BCHE  AMPD2  TTR  CNR1  GHSR  KDR  ADORA2A  ACE2  TOP2A  RAF1  PPARG  CASP9  ERCC5  MAP3K7  IGF1R  ERBB2  APP  CDC42BPA  PARP1  GLRA1  EGFR  SIGMAR1  KIT  BRAF  G6PD  CCR5  HPGDS  GABRB3  PLK1  STAT6  PIP4K2C  BMP1  GRM5  ALK  INSR  EIF2AK3  GRB2  CLK3  LCK  DPP4  MTOR  ITGB3  TLR9"
3.23794052272658e-24,27,89,16.5666514708643,"GO:0019199 transmembrane receptor protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0019199"," INSRR  FLT4  EPHA3  FGFR2  FGFR3  FGFR1  TYRO3  FLT1  MET  PDGFRB  EPHA4  FLT3  KDR  EPHB2  PDGFRA  IGF1R  ERBB2  EGFR  MERTK  KIT  RET  AXL  ALK  INSR  CSF1R  EPHB4  NTRK1"
1.48445524961496e-23,83,1247,3.63473386246323,"GO:0046914 transition metal ion binding "," http://amigo.geneontology.org/amigo/term/GO:0046914"," SCD  LNPEP  ANPEP  FEN1  HDAC4  GLI2  ABL1  POLA1  CA2  CA9  PITRM1  GLO1  PPARG  MDM2  PIM1  MMP13  MMP16  ACE  SHH  TNKS  PTPN1  MME  CYP51A1  LAP3  NR1H4  CYP24A1  NR1H3  TBXAS1  RORA  RARB  PGR  MMP2  ESR1  HDAC6  EP300  MMP15  ALOX12  VDR  PPARD  NR3C1  MMP8  CA14  ESRRB  NR4A1  THRA  NR1H2  CA6  RARA  CA1  CYP27A1  MMP7  CYP19A1  ESR2  APP  ADCY10  NR1I3  RORC  PARP1  NR1I2  CYP17A1  MMP3  THRB  NR3C2  PRKCA  ADAMTS5  MMP14  ALOX15  CYP2C19  MMP26  CA4  BMP1  CA7  AR  RARG  ESRRA  RNPEP  PPARA  MMP12  TYR  GLRA1  HDAC10  ADAM33  ACE2"
5.38590213996344e-23,21,47,24.3995836083888,"GO:0004715 non-membrane spanning protein tyrosine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004715"," FGR  TNK2  TXK  JAK2  PTK6  CSK  TYK2  JAK3  PTK2B  BLK  JAK1  SYK  YES1  LCK  SRC  LYN  BTK  ABL1  DYRK1A  PRKCD  WEE1"
8.9832730755867e-22,96,1728,3.03381066030231,"GO:0005102 signaling receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0005102"," FGR  ITGA2B  TNK2  JAK2  PTK6  TYK2  JAK3  VEGFA  ITGA4  PTK2B  IL1B  IL6  BLK  APP  ITGB1  WNT3A  JAK1  SHH  SYK  IRS1  PLA2G1B  YES1  LCK  SRC  LYN  ITGB3  FGFR1  IL2  RARA  IGF1R  PIK3R1  ADAM17  INSR  HTR1A  DPP4  HSP90AA1  HSP90AB1  ABL1  GSK3A  EPHA4  TTR  ADORA2A  MCHR1  EPHB2  REN  DRD2  DRD3  MMP14  PTGER1  ADORA1  CASP3  CDK5  AVPR1A  BMP1  GRM5  FABP4  CDK5R1  GRB2  GABRA5  PTPN1  NTRK1  PSEN1  PGR  FKBP1A  IKBKB  PIK3CG  SERPINE1  PDGFRB  PLCG1  KDR  NR1H2  CCNB1  PDGFRA  CD36  MAP3K7  ERBB2  AGTR1  ACE  STAT3  AR  PTPN2  ERN1  F2  F2R  NCOR2  CHUK  TLR9  IKBKG  P2RX7  PDE4D  PRKCA  ADAM10  ESR2  FCER2  ADAMTS5  F2RL1"
3.4748719348597e-20,172,4737,1.98283255315515,"GO:0043169 cation binding "," http://amigo.geneontology.org/amigo/term/GO:0043169"," SCD  SLC6A4  LNPEP  EPHX2  PLA2G5  DUT  SHH  ANPEP  FEN1  HTR1A  PLA2G2A  HDAC4  GLI2  ACHE  ABL1  POLA1  F9  CA2  CA9  PITRM1  CAMKK2  GLO1  TOP2A  PPARG  MDM2  PIM1  MMP13  CDC42BPA  GLRA1  MMP16  BRAF  ACE  ALPL  HPGDS  RET  PLA2G1B  TNKS  SPHK1  ERN1  PTPN1  MME  CYP51A1  LAP3  ITGA2B  NOS2  BTK  NR1H4  CYP24A1  NR1H3  HDAC9  TBXAS1  HDAC7  TNK2  MYLK  PRKCQ  ROCK1  RORA  POLB  PTGS2  ATP12A  ACACB  RARB  TYR  PHLPP1  PGR  MMP2  ESR1  HDAC6  PTGS1  JAK2  HMOX1  EP300  HDAC10  MMP15  SLC6A2  CSK  FCER2  DMPK  AKT2  IMPDH1  LIMK1  TNKS2  ALOX12  HDAC5  SLC1A2  GLI1  VDR  PPARD  PDE10A  PDE4D  NR3C1  BCHE  ITGA4  AMPD2  HDAC1  MMP8  CA14  ESRRB  POLK  NR4A1  CDK2  PLCG1  THRA  MAP2K2  ACE2  NR1H2  CA6  RARA  RAF1  CA1  AMPD3  ROCK2  ERCC5  MAP3K7  CYP27A1  NEK1  MMP7  ADAM10  CYP19A1  PDE5A  CELA1  ESR2  APP  ADCY10  NR1I3  RORC  PARP1  NR1I2  HDAC8  CYP17A1  DRD2  ADAM33  MMP3  ITGB1  THRB  NR3C2  ADAM17  PRKCA  ADAMTS5  MMP14  KIT  ADAMTS4  ALOX15  JAK1  ATP1A1  PRKCD  TERT  ADCY1  CYP2C19  WEE1  MMP26  CA4  BMP1  CA7  AR  PRKCE  RARG  ESRRA  RNPEP  CDK5R1  RPS6KA3  IMPDH2  F2  CHEK2  PDE4B  PPARA  TRPV1  MMP12  IKBKG  PLK1  DRD1  LRRK2"
1.70851246574427e-19,66,947,3.80587863193151,"GO:0008270 zinc ion binding "," http://amigo.geneontology.org/amigo/term/GO:0008270"," LNPEP  ANPEP  HDAC4  GLI2  POLA1  CA2  CA9  PITRM1  GLO1  PPARG  MDM2  MMP13  MMP16  ACE  SHH  TNKS  PTPN1  MME  NR1H4  NR1H3  RORA  RARB  PGR  MMP2  ESR1  HDAC6  EP300  MMP15  VDR  PPARD  NR3C1  MMP8  CA14  ESRRB  NR4A1  THRA  NR1H2  CA6  RARA  CA1  MMP7  ESR2  NR1I3  RORC  PARP1  NR1I2  MMP3  THRB  NR3C2  PRKCA  ADAMTS5  MMP14  MMP26  CA4  BMP1  CA7  AR  RARG  ESRRA  RNPEP  PPARA  MMP12  GLRA1  HDAC10  ADAM33  ACE2"
6.02943556105053e-19,167,4647,1.96247790937567,"GO:0046872 metal ion binding "," http://amigo.geneontology.org/amigo/term/GO:0046872"," SCD  LNPEP  EPHX2  PLA2G5  DUT  SHH  ANPEP  FEN1  PLA2G2A  HDAC4  GLI2  ABL1  POLA1  F9  CA2  CA9  PITRM1  CAMKK2  GLO1  TOP2A  PPARG  MDM2  PIM1  MMP13  CDC42BPA  MMP16  BRAF  ACE  ALPL  HPGDS  RET  PLA2G1B  TNKS  SPHK1  ERN1  PTPN1  MME  CYP51A1  LAP3  ITGA2B  NOS2  BTK  NR1H4  CYP24A1  NR1H3  HDAC9  TBXAS1  HDAC7  TNK2  MYLK  PRKCQ  ROCK1  RORA  POLB  PTGS2  ATP12A  ACACB  RARB  TYR  PHLPP1  PGR  MMP2  ESR1  HDAC6  PTGS1  JAK2  HMOX1  EP300  HDAC10  MMP15  SLC6A2  CSK  FCER2  DMPK  AKT2  IMPDH1  LIMK1  TNKS2  SLC6A4  ALOX12  HDAC5  SLC1A2  GLI1  VDR  PPARD  PDE10A  PDE4D  NR3C1  ITGA4  AMPD2  HDAC1  MMP8  CA14  ESRRB  POLK  NR4A1  CDK2  PLCG1  THRA  MAP2K2  ACE2  NR1H2  CA6  RARA  RAF1  CA1  AMPD3  ROCK2  ERCC5  MAP3K7  CYP27A1  NEK1  MMP7  ADAM10  CYP19A1  PDE5A  CELA1  ESR2  APP  ADCY10  NR1I3  RORC  PARP1  NR1I2  GLRA1  HDAC8  CYP17A1  ADAM33  MMP3  ITGB1  THRB  NR3C2  ADAM17  PRKCA  ADAMTS5  MMP14  KIT  ADAMTS4  ALOX15  JAK1  ATP1A1  PRKCD  TERT  ADCY1  CYP2C19  WEE1  MMP26  CA4  BMP1  CA7  AR  PRKCE  RARG  ESRRA  RNPEP  CDK5R1  RPS6KA3  IMPDH2  F2  CHEK2  PDE4B  PPARA  TRPV1  MMP12  IKBKG  PLK1  LRRK2"
6.13060502626142e-17,23,107,11.7382954520108,"GO:0005496 steroid binding "," http://amigo.geneontology.org/amigo/term/GO:0005496"," SOAT1  RORA  TSPO  HSD11B1  SHBG  RORC  SOAT2  NR1H4  NPC1L1  HSD17B1  VDR  NR3C1  ATP1A1  GPER1  PGR  ESR1  ESRRB  ESR2  NR3C2  AR  ESRRA  HSD11B2  NR1H3"
6.28239556746437e-16,49,639,4.18751330576938,"GO:0008134 transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0008134"," NR4A1  KDM1A  HDAC9  VDR  THRA  PPARG  NR1I2  AR  MTOR  NR1H4  HDAC4  RORA  EP300  PPARD  MAPK14  NFE2L2  HDAC1  FLT3  NR1H2  RARA  PARP1  TERT  RARG  PTPN2  PPARA  NCOR2  SRC  HDAC7  PGR  GSK3B  ESR1  HDAC6  HDAC5  CCNT1  VHL  CDK9  PIM1  NAAA  THRB  STAT3  HDAC3  BCL2  RELA  HDAC2  PRKDC  ESRRB  HDAC8  HDAC11  DAPK3"
1.53196239876447e-15,56,841,3.6362439305407,"GO:0008289 lipid binding "," http://amigo.geneontology.org/amigo/term/GO:0008289"," SOAT1  RORA  TSPO  HSD11B1  FABP3  PLA2G5  SHBG  RORC  FABP1  FABP5  SOAT2  FABP4  PLA2G2A  BTK  NR1H4  NPC1L1  BAX  HSD17B1  VDR  PPARD  NR3C1  F3  RARA  ALOX5AP  CD36  AKT1  PLA2G7  KCNJ1  ALOX15  ATP1A1  GPER1  AXL  SPHK1  F2  PPARA  MME  PIK3C2A  PGR  P2RX7  ESR1  IL2  FAAH  SGK1  ESRRB  PIK3C2G  ESR2  NR3C2  AR  ESRRA  HSD11B2  TRPV1  LYN  COQ8B  PPARG  NR1H3  SLC9A1"
4.01154975514546e-15,109,2649,2.24701265213784,"GO:0016787 hydrolase activity "," http://amigo.geneontology.org/amigo/term/GO:0016787"," MMP2  CMA1  PITRM1  LNPEP  ACE2  REN  ACE  PTPN2  DPP4  LAP3  HDAC9  HDAC7  CTSA  HDAC4  GBA2  MGLL  PSEN1  PHLPP1  PREP  ACHE  HDAC6  HDAC10  CDC25B  MMP15  DNM1  HDAC5  PDE10A  PDE4D  BCHE  AMPD2  HDAC1  FAAH  MMP8  EPHX2  LYPLA1  PLA2G5  DUT  CASP9  AMPD3  ERCC5  CTSL  PRCP  MMP7  MMP13  ADAM10  PDE5A  NAAA  CELA1  PTPRF  CTSK  ACP1  PSEN2  PLA2G7  HDAC8  MMP3  ADAM17  ADAMTS5  MMP16  MMP14  ADAMTS4  ALPL  CTSS  HDAC11  ABHD6  CDC25A  CASP3  ANPEP  MMP26  BMP1  FEN1  HDAC3  CES2  RNPEP  DPP7  ERN1  F2  PDE4B  PLA2G2A  LRRK2  MME  HDAC2  MMP12  HSP90AA1  F9  ALDH2  PTPN6  F3  CTSD  PLCG1  CCR1  PLA2G1B  LCK  BACE1  PTPN1  ATP12A  HSP90AB1  HMOX1  TUBB1  STS  ALOX12  ADAM33  EIF4A1  ATP1A1  SHH  CA2  CA1  COQ8B  CCR5  CHRM1"
5.06611052474599e-15,81,1646,2.68730008670763,"GO:0004888 transmembrane signaling receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004888"," GABRA1  INSRR  FLT4  EPHA3  PTGER3  FGFR2  FGFR3  FGFR1  TYRO3  FLT1  MET  PDGFRB  TACR1  EPHA4  MPL  F3  CNR1  GHSR  FLT3  PTGFR  PTGER2  AVPR2  KDR  ADORA2A  MCHR1  EPHB2  PDGFRA  GPR55  IGF1R  ERBB2  AGTR1  EGFR  DRD2  DRD3  GABRA2  MERTK  KIT  CCR5  PTGER1  CCKAR  CXCR1  ADORA1  CCR1  F2RL1  RET  AVPR1A  AXL  PTGDR  CHRM1  GRM5  ALK  INSR  GRIK1  PTGER4  HTR1A  CXCR2  OXTR  CHRM2  F2R  CSF1R  PTGDR2  DRD1  GABRA5  CNR2  EPHB4  NTRK1  P2RX7  P2RX3  PTPN6  GABRB3  PTK2B  GLRA1  SIGMAR1  GPER1  HCAR2  TRPV1  TLR9  SPHK2  SPHK1  PPARG  PTPRF"
2.2749543668587e-14,28,221,6.91873562349485,"GO:0019902 phosphatase binding "," http://amigo.geneontology.org/amigo/term/GO:0019902"," SLC9A1  HSP90AA1  MAPK1  CSK  RPS6KB1  PPARG  FOXO1  SYK  BCL2  GRB2  CSF1R  PPARA  PTPN1  FLT4  MAPK3  JAK3  MET  MAPK8  MAPK14  ERBB2  PIK3R1  EGFR  JAK1  STAT6  STAT3  EIF2AK3  SPHK1  LCK"
5.25494047013848e-14,9,10,49.1477326968974,"GO:0043560 insulin receptor substrate binding "," http://amigo.geneontology.org/amigo/term/GO:0043560"," INSRR  IGF1R  INSR  PIK3CB  JAK2  PIK3CA  PIK3R1  PRKCD  GRB2"
1.69015699685257e-13,24,168,7.80122741220593,"GO:0019903 protein phosphatase binding "," http://amigo.geneontology.org/amigo/term/GO:0019903"," SLC9A1  HSP90AA1  CSK  RPS6KB1  PPARG  FOXO1  BCL2  GRB2  CSF1R  PTPN1  FLT4  JAK3  MET  MAPK8  MAPK14  ERBB2  PIK3R1  EGFR  JAK1  STAT6  STAT3  EIF2AK3  SPHK1  LCK"
9.6467321663778e-13,11,22,27.3042959427208,"GO:0004407 histone deacetylase activity "," http://amigo.geneontology.org/amigo/term/GO:0004407"," HDAC7  HDAC4  HDAC6  HDAC5  HDAC1  HDAC8  HDAC11  HDAC3  HDAC2  HDAC9  HDAC10"
1.81920520267224e-12,18,93,10.5694048810532,"GO:0042562 hormone binding "," http://amigo.geneontology.org/amigo/term/GO:0042562"," TTR  EGFR  NR3C1  THRA  PIK3R1  THRB  ATP1A1  GPER1  AR  INSR  TSPO  GHSR  MCHR1  AVPR1A  OXTR  IGF1R  CCKAR  SHBG"
2.06906176946799e-12,39,518,4.11145769021664,"GO:0140297 DNA-binding transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0140297"," NR4A1  KDM1A  HDAC9  VDR  PPARG  NR1I2  NR1H4  HDAC4  EP300  PPARD  MAPK14  HDAC1  FLT3  NR1H2  PARP1  RARG  PTPN2  PPARA  NCOR2  SRC  HDAC7  GSK3B  ESR1  HDAC5  NFE2L2  CCNT1  VHL  NAAA  STAT3  AR  HDAC3  BCL2  RELA  HDAC2  PRKDC  ESRRB  HDAC8  HDAC11  DAPK3"
2.65274623714068e-12,38,497,4.17530481216656,"GO:0004175 endopeptidase activity "," http://amigo.geneontology.org/amigo/term/GO:0004175"," MMP2  CMA1  REN  DPP4  PSEN1  PREP  MMP15  PITRM1  MMP8  CASP9  CTSL  MMP7  MMP13  ADAM10  CELA1  CTSK  PSEN2  MMP3  ADAM17  ADAMTS5  MMP16  MMP14  ADAMTS4  CTSS  CASP3  MMP26  BMP1  F2  MME  MMP12  F9  F3  ACE2  ACE  BACE1  CTSD  ADAM33  SHH"
3.04378179106328e-12,11,24,25.028937947494,"GO:0033558 protein lysine deacetylase activity "," http://amigo.geneontology.org/amigo/term/GO:0033558"," HDAC9  HDAC7  HDAC4  HDAC6  HDAC5  HDAC1  HDAC8  HDAC11  HDAC3  HDAC2  HDAC10"
4.58865518593865e-12,45,694,3.54090293205312,"GO:0008233 peptidase activity "," http://amigo.geneontology.org/amigo/term/GO:0008233"," MMP2  CMA1  PITRM1  LNPEP  ACE2  REN  ACE  DPP4  LAP3  CTSA  PSEN1  PREP  MMP15  MMP8  CASP9  CTSL  PRCP  MMP7  MMP13  ADAM10  CELA1  CTSK  PSEN2  MMP3  ADAM17  ADAMTS5  MMP16  MMP14  ADAMTS4  CTSS  CASP3  ANPEP  MMP26  BMP1  RNPEP  DPP7  F2  MME  MMP12  F9  F3  CTSD  BACE1  ADAM33  SHH"
1.09970913261064e-11,8,10,43.6868735083532,"GO:0004955 prostaglandin receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004955"," PTGER3  PTGFR  PTGER2  PTGER1  PTGDR  PTGER4  PTGDR2  PPARG"
1.14207042726553e-11,24,204,6.42454022181665,"GO:0008237 metallopeptidase activity "," http://amigo.geneontology.org/amigo/term/GO:0008237"," PITRM1  ACE2  ACE  MMP2  MMP15  LNPEP  MMP8  MMP7  MMP13  ADAM10  MMP3  ADAM17  ADAMTS5  MMP16  MMP14  ADAMTS4  ANPEP  MMP26  BMP1  RNPEP  MME  MMP12  LAP3  ADAM33"
1.44203943904987e-11,19,120,8.64636038186157,"GO:0001221 transcription coregulator binding "," http://amigo.geneontology.org/amigo/term/GO:0001221"," AR  RORA  EP300  NFE2L2  RARA  TERT  PPARA  NR1H4  PGR  ESR1  HDAC6  HDAC5  PPARD  HDAC1  PPARG  CDK9  THRB  HDAC3  RELA"
3.49059637673969e-11,19,126,8.23462893510626,"GO:0004222 metalloendopeptidase activity "," http://amigo.geneontology.org/amigo/term/GO:0004222"," MMP2  MMP15  PITRM1  MMP8  MMP7  MMP13  ADAM10  MMP3  ADAM17  ADAMTS5  MMP16  MMP14  ADAMTS4  MMP26  BMP1  MME  MMP12  ACE  ADAM33"
3.68943557969532e-11,8,11,39.7153395530484,"GO:0004954 prostanoid receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004954"," PTGER3  PTGFR  PTGER2  PTGER1  PTGDR  PTGER4  PTGDR2  PPARG"
5.46958225037723e-11,45,748,3.2852762497926,"GO:0019904 protein domain specific binding "," http://amigo.geneontology.org/amigo/term/GO:0019904"," HSP90AA1  HSP90AB1  BAX  EPHA4  MAP2K2  PPARG  CASP9  GRB2  ABL1  RPS6KB1  PTPN6  HDAC1  ADAM10  MCL1  DRD3  ADAM17  WNT3A  KIT  SYK  AR  RELA  PPARA  SRC  LYN  PSEN1  JAK2  NFE2L2  CDK2  IL1B  THRA  RARA  MDM2  APP  CCNA2  CHEK1  DAPK3  INSR  BCL2  ESRRA  LCK  TOP1  PRKDC  IKBKG  TNK2  IRS1"
7.37668884535723e-11,45,755,3.25481673489387,"GO:0042803 protein homodimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0042803"," BAX  MCL1  BCL2  NPC1L1  FLT4  HSP90AA1  HSP90AB1  HMOX1  IKBKB  HSD17B1  HSD11B1  ABCG2  EPHX2  PDGFRA  AKT1  TERT  DAPK3  RELA  ERN1  CHEK2  MME  NTRK1  CHUK  IKBKG  NOS2  PTGS2  TYR  ADAM10  MAP3K12  STAT3  CSF1R  FGFR2  MGLL  FGFR1  ACHE  TOP2A  GSTM1  ERCC5  KIT  G6PD  HPGDS  LRRK2  DPP4  VEGFA  TLR9"
8.94618053914161e-11,31,381,4.44321876233251,"GO:0061629 RNA polymerase II-specific DNA-binding transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0061629"," NR4A1  KDM1A  HDAC9  VDR  PPARG  NR1I2  NR1H4  EP300  PPARD  MAPK14  HDAC1  FLT3  NR1H2  PARP1  RARG  PTPN2  PPARA  NCOR2  SRC  HDAC4  GSK3B  ESR1  HDAC5  NFE2L2  STAT3  AR  HDAC3  RELA  HDAC2  PRKDC  ESRRB"
1.49218373052617e-10,12,42,15.6024548244119,"GO:0001223 transcription coactivator binding "," http://amigo.geneontology.org/amigo/term/GO:0001223"," AR  RORA  EP300  RARA  TERT  PPARA  PGR  ESR1  PPARD  CDK9  THRB  RELA"
1.49218373052617e-10,12,42,15.6024548244119,"GO:0019213 deacetylase activity "," http://amigo.geneontology.org/amigo/term/GO:0019213"," HDAC9  HDAC7  HDAC4  HDAC6  HDAC10  HDAC5  HDAC1  HDAC8  HDAC11  HDAC3  HDAC2  CES2"
7.21804056441664e-10,65,1477,2.4032217146606,"GO:0044877 protein-containing complex binding "," http://amigo.geneontology.org/amigo/term/GO:0044877"," HSP90AA1  HSP90AB1  HDAC1  HDAC2  ITGA2B  ITGA4  CD36  ITGB1  IRS1  ITGB3  FGR  ACHE  HDAC6  IL1B  PARP2  ERCC5  CTSL  MDM2  MMP13  IGF1R  BRD4  CTSK  EGFR  CTSS  GCLM  ABL1  FCER2  SLC6A4  CCND1  TTR  PTK2B  FLT3  THRA  ADORA2A  ALOX5AP  EPHB2  PDGFRA  PTPRF  DRD2  MMP14  ADORA1  CASP3  CDK5R1  GRB2  PPARA  LRRK2  PTPN1  NCOR2  SRC  MTOR  LYN  FKBP1A  KDR  PIM1  PIK3R1  ADAM17  SYK  PLK1  INSR  PTPN2  LCK  MMP12  PRKCA  ADAM10  ADAMTS5"
1.43532519707631e-09,10,30,18.2028639618138,"GO:0003707 nuclear steroid receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0003707"," GPER1  ESR1  ESR2  PPARA  PGR  NR3C1  ESRRB  ESRRA  PPARD  NR3C2"
1.43532519707631e-09,10,30,18.2028639618138,"GO:0043548 phosphatidylinositol 3-kinase binding "," http://amigo.geneontology.org/amigo/term/GO:0043548"," IRS1  INSRR  JAK2  PDGFRB  IGF1R  PIK3R1  AXL  INSR  TYRO3  LCK"
1.59714546654372e-09,55,1157,2.59591404814113,"GO:0046983 protein dimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0046983"," BAX  MCL1  BCL2  NPC1L1  FLT4  HSP90AA1  HSP90AB1  HMOX1  IKBKB  HSD17B1  HSD11B1  ABCG2  EPHX2  PDGFRA  AKT1  ITGB1  TERT  DAPK3  RELA  ERN1  CHEK2  MME  NTRK1  CHUK  IKBKG  NOS2  PTGS2  TYR  NR4A1  ADAM10  MAP3K12  PIK3R1  ADORA1  STAT3  CSF1R  SREBF2  FGFR2  MGLL  FGFR1  ACHE  AURKA  TOP2A  GSTM1  ERCC5  ERBB2  SAE1  AGTR1  KIT  G6PD  HPGDS  LRRK2  DPP4  VEGFA  ATP1A1  TLR9"
1.77141372234896e-09,15,91,9.001416244853,"GO:0051219 phosphoprotein binding "," http://amigo.geneontology.org/amigo/term/GO:0051219"," FGR  MAPK1  MAPK3  PTPN6  GRB2  LYN  SYK  ABL1  PIK3R1  IRS1  YES1  LCK  TRPV1  SRC  MTOR"
4.10824952337885e-09,8,17,25.6981608872666,"GO:0004953 icosanoid receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004953"," PTGER3  PTGFR  PTGER2  PTGER1  PTGDR  PTGER4  PTGDR2  PPARG"
4.10824952337885e-09,6,7,46.8073644732356,"GO:0035005 1-phosphatidylinositol-4-phosphate 3-kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0035005"," PIK3C2A  PIK3CB  PIK3CG  PIK3CA  PIK3C2G  PIK3CD"
4.25554167318577e-09,16,113,7.73219000147845,"GO:0030594 neurotransmitter receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0030594"," GABRA1  GLRA1  DRD2  DRD3  GABRA2  GABRB3  CHRM1  GRM5  GRIK1  HTR1A  CHRM2  DRD1  GABRA5  TSPO  PTK2B  ADORA1"
4.83341025062149e-09,11,44,13.6521479713604,"GO:0001784 phosphotyrosine residue binding "," http://amigo.geneontology.org/amigo/term/GO:0001784"," FGR  MAPK1  MAPK3  PTPN6  GRB2  SYK  ABL1  PIK3R1  IRS1  YES1  LCK"
5.19377699160122e-09,22,231,5.20081827480396,"GO:0017171 serine hydrolase activity "," http://amigo.geneontology.org/amigo/term/GO:0017171"," MMP2  CMA1  DPP4  CTSA  CELA1  F2  ACHE  F3  MMP8  ACE  PREP  F9  PRCP  DPP7  MMP7  MMP13  CTSK  MMP3  MMP14  CTSS  BMP1  MMP12"
6.06410944041758e-09,32,481,3.63300403395869,"GO:0033218 amide binding "," http://amigo.geneontology.org/amigo/term/GO:0033218"," SOAT1  LNPEP  AVPR2  MCHR1  AVPR1A  ANPEP  SOAT2  OXTR  PTGDR2  CD36  FKBP1A  PPARG  GSTM1  PIK3R1  PTGES  INSR  ACACB  CMA1  RPS6KB1  GHSR  EPHB2  SRD5A1  MME  SRD5A2  HSP90AB1  IGF1R  CCKAR  RELA  BACE1  BCHE  ACHE  EPHA4"
6.37803621760173e-09,15,100,8.19128878281623,"GO:0008238 exopeptidase activity "," http://amigo.geneontology.org/amigo/term/GO:0008238"," LNPEP  ACE2  ACE  CTSA  PRCP  ANPEP  RNPEP  DPP7  DPP4  MMP16  MMP14  MME  LAP3  ADAM10  MMP15"
7.16192462593801e-09,17,135,6.87663749668523,"GO:0042826 histone deacetylase binding "," http://amigo.geneontology.org/amigo/term/GO:0042826"," HDAC9  HDAC10  RARA  PARP1  HDAC4  HSP90AA1  HDAC6  HSP90AB1  MAPK8  HDAC5  CCND1  HDAC1  TOP2A  HDAC3  RELA  NCOR2  HDAC2"
1.45611324427937e-08,13,75,9.4654892601432,"GO:0016811 hydrolase activity acting on carbon-nitrogen (but not peptide) bonds in linear amides "," http://amigo.geneontology.org/amigo/term/GO:0016811"," HDAC7  HDAC4  HDAC6  HDAC5  HDAC1  FAAH  HDAC8  HDAC11  HDAC3  HDAC2  HDAC9  HDAC10  NAAA"
1.72658491107046e-08,17,143,6.49193050386368,"GO:0070851 growth factor receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0070851"," VEGFA  SRC  TNK2  IL2  JAK2  IL1B  IL6  APP  GRB2  LYN  PSEN1  PDGFRB  PDGFRA  ADAM17  ERN1  TLR9  ITGB3"
2.06630982539206e-08,21,227,5.05189616561353,"GO:0008236 serine-type peptidase activity "," http://amigo.geneontology.org/amigo/term/GO:0008236"," MMP2  CMA1  DPP4  CTSA  CELA1  F2  F3  MMP8  ACE  PREP  F9  PRCP  DPP7  MMP7  MMP13  CTSK  MMP3  MMP14  CTSS  BMP1  MMP12"
3.09474203931004e-08,9,30,16.3825775656325,"GO:0046875 ephrin receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0046875"," ABL1  EPHA4  CDK5  CDK5R1  GRB2  SRC  PIK3CG  PTPN1  LYN"
4.34067516717907e-08,13,82,8.65745968915536,"GO:0033293 monocarboxylic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0033293"," NR1H4  FABP3  FABP1  FABP5  FABP4  AKR1C3  VDR  PPARD  RARA  ALOX5AP  ACACB  PPARG  PLA2G1B"
5.19616830416565e-08,7,15,25.4840095465394,"GO:0004089 carbonate dehydratase activity "," http://amigo.geneontology.org/amigo/term/GO:0004089"," CA2  CA9  CA14  CA6  CA1  CA4  CA7"
5.87061540946621e-08,10,43,12.699672531498,"GO:0048156 tau protein binding "," http://amigo.geneontology.org/amigo/term/GO:0048156"," HDAC6  HSP90AA1  HSP90AB1  DYRK1A  ROCK1  GSK3B  EP300  GSK3A  ROCK2  CDK5"
